"165","216","3","424","425","426","427","428","429","430","431","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
4,24,12,9,8,4,9,6,64,16,23,7,0,0,7,0,"2023-04-19 12:25:01","473","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/473/LRP.json"
4,20,9,4,18,7,14,4,72,17,14,9,0,0,9,0,"2023-04-20 16:25:01","474","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/474/LRP.json"
6,11,12,2,15,6,9,8,64,16,17,5,0,0,2,0,"2023-04-19 15:00:01","475","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/475/LRP.json"
12,24,16,5,9,14,24,20,19,21,63,7,0,0,8,0,"2023-04-20 08:50:01","662","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/662/LRP.json"
6,27,14,4,18,8,22,9,17,30,70,13,0,0,14,0,"2023-04-20 09:25:01","663","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/663/LRP.json"
1,21,3,6,13,8,42,17,25,22,71,3,0,0,9,0,"2023-04-20 11:00:01","664","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/664/LRP.json"
6,25,13,8,11,11,38,6,28,33,45,14,0,0,4,0,"2023-04-20 09:25:01","665","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/665/LRP.json"
8,27,27,10,13,14,30,6,18,19,45,16,0,0,0,0,"2023-04-20 09:25:01","666","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/666/LRP.json"
2,14,18,5,6,6,28,16,16,23,31,14,0,0,8,0,"2023-04-20 09:25:01","667","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/667/LRP.json"
7,34,14,5,12,14,20,11,31,25,52,9,0,0,10,0,"2023-04-20 10:25:02","674","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/674/LRP.json"
4,15,11,8,12,12,31,15,36,26,75,5,0,0,11,0,"2023-04-20 13:25:01","675","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/675/LRP.json"
2,28,16,8,7,12,22,21,31,22,54,21,0,0,2,0,"2023-04-20 13:00:01","676","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/676/LRP.json"
5,19,20,3,6,10,14,19,22,27,51,29,0,0,2,0,"2023-04-20 09:25:01","677","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/677/LRP.json"
6,25,15,6,8,6,31,20,20,20,43,23,0,0,0,0,"2023-04-20 13:25:01","678","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/678/LRP.json"
4,20,14,9,9,12,27,7,38,35,59,2,0,0,0,0,"2023-04-20 09:25:01","679","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/679/LRP.json"
7,20,9,6,9,15,19,7,38,22,64,7,0,0,8,0,"2023-04-20 10:25:02","680","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/680/LRP.json"
2,29,8,6,13,10,24,16,34,16,60,14,0,0,0,0,"2023-04-20 13:00:01","681","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/681/LRP.json"
5,21,4,5,14,7,32,13,40,22,58,9,0,0,8,0,"2023-04-20 08:50:01","682","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/682/LRP.json"
2,17,15,7,7,7,17,12,33,30,51,30,0,0,0,0,"2023-04-20 08:50:01","683","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/683/LRP.json"
4,15,13,3,20,8,19,10,46,20,25,4,0,0,8,0,"2023-04-19 12:50:01","443","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/443/LRP.json"
4,8,13,4,12,8,24,11,51,18,32,4,0,0,8,0,"2023-04-19 13:25:01","444","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/444/LRP.json"
5,7,13,7,22,3,20,13,54,19,47,5,0,0,12,0,"2023-04-19 13:25:01","445","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/445/LRP.json"
5,11,18,21,15,5,33,11,35,21,23,12,0,0,8,0,"2023-04-19 12:25:01","446","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/446/LRP.json"
6,19,13,7,21,9,16,11,48,21,30,6,0,0,7,0,"2023-04-19 11:25:01","447","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/447/LRP.json"
10,19,5,14,13,8,25,7,43,19,19,12,0,0,11,0,"2023-04-19 11:25:01","448","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/448/LRP.json"
1,17,7,12,19,5,19,10,44,25,30,4,0,0,5,0,"2023-04-19 11:50:01","449","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/449/LRP.json"
7,18,22,12,19,4,16,11,49,15,26,10,0,0,12,0,"2023-04-19 11:50:01","450","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/450/LRP.json"
5,19,11,11,22,5,16,5,66,19,31,5,0,0,5,0,"2023-04-19 15:25:01","451","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/451/LRP.json"
4,21,18,15,18,10,22,9,51,14,20,12,0,0,5,0,"2023-04-19 11:50:01","452","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/452/LRP.json"
5,11,10,12,13,3,10,7,30,15,22,4,0,0,9,0,"2023-04-19 11:50:01","453","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/453/LRP.json"
6,24,22,10,24,11,23,9,28,18,70,4,0,0,6,0,"2023-04-19 14:00:01","501","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/501/LRP.json"
13,22,15,8,5,16,22,16,21,24,52,24,0,0,0,0,"2023-04-19 15:00:01","502","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/502/LRP.json"
10,29,20,8,16,9,20,13,23,23,49,5,0,0,15,0,"2023-04-19 14:00:01","503","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/503/LRP.json"
7,14,10,5,14,7,15,11,22,17,67,18,0,0,19,0,"2023-04-19 14:25:01","504","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/504/LRP.json"
7,26,12,6,11,9,15,10,20,20,64,10,0,0,21,0,"2023-04-19 15:00:01","505","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/505/LRP.json"
0,20,6,6,7,17,31,21,19,18,68,2,0,0,10,0,"2023-04-19 15:00:01","506","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/506/LRP.json"
4,25,18,10,12,7,9,17,18,30,63,7,0,0,19,0,"2023-04-19 15:00:01","507","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/507/LRP.json"
4,27,14,10,9,8,29,19,20,14,59,12,0,0,13,0,"2023-04-19 14:00:01","508","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/508/LRP.json"
8,25,19,2,16,7,20,9,25,21,58,1,0,0,5,0,"2023-04-19 14:00:01","509","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/509/LRP.json"
8,21,20,6,9,5,38,13,23,15,50,6,0,0,10,0,"2023-04-20 09:50:01","654","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/654/LRP.json"
4,40,5,5,10,16,27,29,17,13,22,58,0,0,4,0,"2023-04-20 09:50:01","655","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/655/LRP.json"
7,29,20,7,13,6,19,15,21,20,59,11,0,0,15,0,"2023-04-20 09:50:01","656","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/656/LRP.json"
10,23,19,10,13,10,26,8,26,17,56,18,0,0,6,0,"2023-04-20 10:25:02","657","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/657/LRP.json"
5,18,26,8,10,10,25,7,20,23,54,30,0,0,12,0,"2023-04-20 10:25:02","658","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/658/LRP.json"
3,19,19,9,9,9,29,13,21,20,55,9,0,0,12,0,"2023-04-20 12:25:01","659","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/659/LRP.json"
6,16,18,3,7,12,30,17,22,31,41,13,0,0,8,0,"2023-04-20 13:00:01","660","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/660/LRP.json"
4,25,21,6,10,10,27,12,20,28,56,22,0,0,6,0,"2023-04-20 12:25:01","661","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/661/LRP.json"
10,25,12,8,12,6,26,11,35,15,28,7,0,0,10,0,"2023-04-26 09:25:01","434","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/434/LRP.json"
7,11,8,5,14,10,26,6,45,20,27,11,0,0,3,0,"2023-04-19 14:00:01","435","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/435/LRP.json"
10,21,9,11,8,5,19,5,63,16,34,10,0,0,0,0,"2023-04-19 13:25:01","436","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/436/LRP.json"
3,24,8,10,19,4,21,17,39,29,33,2,0,0,6,0,"2023-04-26 08:25:01","437","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/437/LRP.json"
4,15,10,9,17,7,23,7,48,13,25,7,0,0,11,0,"2023-04-19 13:25:01","438","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/438/LRP.json"
5,12,5,8,9,5,21,18,65,23,24,10,0,0,5,0,"2023-04-19 13:25:01","439","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/439/LRP.json"
2,18,7,8,18,7,16,10,44,20,27,9,0,0,10,0,"2023-04-19 12:50:01","440","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/440/LRP.json"
4,10,9,4,18,8,15,6,56,13,38,10,0,0,13,0,"2023-04-19 15:25:01","441","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/441/LRP.json"
5,19,11,9,13,7,20,11,55,11,25,10,0,0,0,0,"2023-04-19 12:50:01","442","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/442/LRP.json"
6,14,5,16,28,8,11,11,32,48,19,7,0,0,3,0,"2023-04-19 15:00:01","476","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/476/LRP.json"
5,19,2,10,27,11,16,11,36,31,17,3,0,0,9,0,"2023-04-19 14:00:01","477","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/477/LRP.json"
15,12,4,16,20,9,12,11,41,35,21,12,0,0,5,0,"2023-04-25 14:00:01","478","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/478/LRP.json"
8,20,11,7,31,8,10,8,32,25,32,4,0,0,13,0,"2023-04-19 15:00:01","479","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/479/LRP.json"
11,13,4,12,25,12,21,14,33,36,14,6,0,0,5,0,"2023-04-19 13:25:01","480","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/480/LRP.json"
8,18,10,11,26,8,13,9,37,27,18,5,0,0,15,0,"2023-04-19 12:25:01","481","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/481/LRP.json"
4,10,4,6,17,10,12,7,30,24,19,4,0,0,9,0,"2023-04-20 08:25:01","482","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/482/LRP.json"
7,24,0,4,8,5,21,20,27,25,68,22,0,0,13,0,"2023-04-19 14:00:01","628","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/628/LRP.json"
1,23,8,5,4,10,24,12,31,25,52,6,0,0,13,0,"2023-04-19 14:00:01","629","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/629/LRP.json"
6,18,14,6,7,11,24,11,37,20,52,7,0,0,12,0,"2023-04-26 08:50:01","630","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/630/LRP.json"
5,5,12,6,7,1,15,5,18,7,33,14,0,0,4,0,"2023-04-19 14:25:01","631","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/631/LRP.json"
4,11,5,1,2,6,13,3,18,11,25,6,0,0,5,0,"2023-04-19 14:25:01","632","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/632/LRP.json"
3,20,3,7,8,12,11,11,29,33,50,3,0,0,9,0,"2023-04-19 13:25:01","488","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/488/LRP.json"
3,15,6,5,13,7,15,10,46,28,54,6,0,0,4,0,"2023-04-25 14:00:01","489","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/489/LRP.json"
3,26,3,5,9,3,17,10,33,28,38,6,0,0,6,0,"2023-04-19 13:25:01","490","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/490/LRP.json"
3,19,10,6,7,6,11,6,20,16,41,5,0,0,6,0,"2023-04-19 13:25:01","491","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/491/LRP.json"
6,25,13,10,5,4,35,27,10,25,53,13,0,0,8,0,"2023-04-19 13:25:01","527","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/527/LRP.json"
5,13,11,7,12,7,29,15,18,16,46,11,0,0,14,0,"2023-04-19 13:25:01","528","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/528/LRP.json"
3,20,11,5,9,6,30,20,11,19,53,14,0,0,13,0,"2023-04-19 13:25:01","529","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/529/LRP.json"
1,24,12,7,4,6,21,11,15,15,47,11,0,0,4,0,"2023-04-19 14:00:01","530","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/530/LRP.json"
4,36,20,10,13,11,19,9,21,20,55,29,0,0,0,0,"2023-04-19 13:25:01","492","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/492/LRP.json"
6,25,6,12,14,7,24,16,30,18,50,0,0,0,10,0,"2023-04-19 13:25:01","493","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/493/LRP.json"
9,25,15,11,9,6,20,17,22,17,54,7,0,0,10,0,"2023-04-19 13:25:01","494","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/494/LRP.json"
5,25,24,10,11,10,21,13,20,20,52,16,0,0,0,0,"2023-04-19 12:25:01","495","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/495/LRP.json"
7,19,12,6,15,14,32,14,17,19,51,5,0,0,14,0,"2023-04-19 13:25:01","496","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/496/LRP.json"
9,19,12,7,9,9,18,14,22,13,75,7,0,0,9,0,"2023-04-19 13:25:01","497","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/497/LRP.json"
7,26,21,9,12,3,29,17,25,30,48,7,0,0,8,0,"2023-04-19 12:50:01","498","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/498/LRP.json"
3,17,14,6,28,6,27,7,36,27,26,5,0,0,5,0,"2023-04-19 13:25:01","412","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/412/LRP.json"
12,14,9,7,26,9,9,11,38,29,26,9,0,0,9,0,"2023-04-19 13:25:01","413","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/413/LRP.json"
2,10,6,10,13,11,19,7,55,17,26,7,0,0,4,0,"2023-04-19 12:50:01","414","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/414/LRP.json"
11,7,17,13,23,7,11,7,42,17,39,8,0,0,9,0,"2023-04-19 12:50:01","415","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/415/LRP.json"
8,10,9,10,21,9,16,9,46,17,26,4,0,0,5,0,"2023-04-19 12:50:01","416","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/416/LRP.json"
10,17,14,19,17,9,21,14,54,19,17,8,0,0,13,0,"2023-04-19 13:25:01","417","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/417/LRP.json"
7,10,9,7,22,12,12,13,42,22,23,9,0,0,6,0,"2023-04-19 12:50:01","418","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/418/LRP.json"
8,15,8,7,23,11,22,10,37,23,20,5,0,0,10,0,"2023-04-19 12:50:01","419","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/419/LRP.json"
10,11,15,4,18,9,13,4,35,17,31,7,0,0,8,0,"2023-04-19 12:50:01","420","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/420/LRP.json"
6,13,12,9,20,5,19,8,47,26,25,2,0,0,10,0,"2023-04-19 13:25:01","421","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/421/LRP.json"
6,16,8,4,11,18,25,14,40,13,17,8,0,0,11,0,"2023-04-19 14:00:01","401","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/401/LRP.json"
12,16,3,10,14,11,12,13,55,23,27,6,0,0,2,0,"2023-04-19 13:25:01","402","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/402/LRP.json"
6,15,3,5,19,7,14,8,48,24,24,8,0,0,10,0,"2023-04-19 13:25:01","403","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/403/LRP.json"
8,10,5,8,11,9,23,7,49,19,23,3,0,0,6,0,"2023-04-19 13:25:01","404","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/404/LRP.json"
8,17,12,8,17,6,13,17,53,18,13,3,0,0,6,0,"2023-04-19 13:25:01","405","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/405/LRP.json"
4,14,8,3,14,6,12,14,39,25,20,8,0,0,2,0,"2023-04-19 13:25:01","406","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/406/LRP.json"
9,19,5,8,12,10,15,3,29,20,32,10,0,0,11,0,"2023-04-19 13:25:01","407","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/407/LRP.json"
8,18,5,10,11,7,18,11,42,21,24,9,0,0,3,0,"2023-04-19 13:25:01","408","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/408/LRP.json"
4,11,10,7,18,7,24,6,46,25,23,2,0,0,10,0,"2023-04-19 13:25:01","409","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/409/LRP.json"
0,8,4,7,7,2,7,3,29,16,14,7,0,0,2,0,"2023-04-19 15:00:01","410","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/410/LRP.json"
5,9,6,6,9,2,6,5,27,11,9,3,0,0,5,0,"2023-04-19 13:25:01","411","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/411/LRP.json"
5,20,9,6,11,20,20,7,53,12,50,5,0,0,14,0,"2023-04-20 09:50:01","697","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/697/LRP.json"
5,21,18,5,11,19,23,6,64,20,32,5,0,0,7,0,"2023-04-20 10:25:02","698","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/698/LRP.json"
4,24,8,7,10,7,16,9,74,19,45,13,0,0,0,0,"2023-04-20 09:50:01","699","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/699/LRP.json"
5,14,11,10,15,10,14,8,67,21,29,10,0,0,12,0,"2023-04-20 13:25:01","700","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/700/LRP.json"
3,22,20,6,14,10,22,9,57,11,34,5,0,0,14,0,"2023-04-20 14:00:02","701","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/701/LRP.json"
4,28,12,8,12,8,18,6,54,14,55,6,0,0,5,0,"2023-04-20 09:25:01","702","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/702/LRP.json"
4,21,16,5,9,13,23,12,65,10,37,12,0,0,0,0,"2023-04-20 09:25:01","703","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/703/LRP.json"
10,19,9,7,7,7,15,7,61,19,52,5,0,0,11,0,"2023-04-20 09:25:01","704","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/704/LRP.json"
2,16,10,7,16,18,19,10,47,11,39,6,0,0,11,0,"2023-04-20 08:25:01","705","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/705/LRP.json"
10,23,8,3,13,10,31,8,59,14,30,7,0,0,7,0,"2023-04-20 08:50:01","706","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/706/LRP.json"
3,21,12,2,12,8,8,5,64,9,22,6,0,0,5,0,"2023-04-19 15:00:01","558","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/558/LRP.json"
5,15,5,8,9,7,11,13,60,13,28,3,0,0,13,0,"2023-04-19 15:00:01","559","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/559/LRP.json"
5,11,9,6,13,8,15,4,73,14,22,10,0,0,9,0,"2023-04-19 15:00:01","560","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/560/LRP.json"
5,14,13,7,10,5,8,6,69,7,22,7,0,0,9,0,"2023-04-19 15:00:01","561","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/561/LRP.json"
4,18,10,6,15,6,11,12,67,17,17,3,0,0,8,0,"2023-04-19 14:25:01","562","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/562/LRP.json"
4,14,15,5,12,12,17,6,69,10,19,10,0,0,0,0,"2023-04-19 14:25:01","563","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/563/LRP.json"
3,12,7,0,6,3,4,7,37,7,10,0,0,0,5,0,"2023-04-19 16:00:01","564","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/564/LRP.json"
3,20,6,1,6,4,6,2,43,3,17,4,0,0,1,0,"2023-04-19 14:25:01","565","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/565/LRP.json"
2,16,11,7,11,5,8,5,28,16,20,3,0,0,6,0,"2023-04-19 15:00:01","613","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/613/LRP.json"
4,12,10,11,17,5,18,6,47,21,21,11,0,0,0,0,"2023-04-19 12:50:01","422","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/422/LRP.json"
2,13,13,7,25,7,15,12,30,19,18,6,0,0,6,0,"2023-04-19 14:00:01","423","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/423/LRP.json"
5,18,16,9,26,5,22,6,45,26,11,6,0,0,7,0,"2023-04-19 13:25:01","424","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/424/LRP.json"
11,19,16,12,16,3,24,10,42,12,25,1,0,0,9,0,"2023-04-19 14:00:01","425","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/425/LRP.json"
5,18,2,10,19,13,14,7,33,33,31,6,0,0,6,0,"2023-04-19 12:25:01","426","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/426/LRP.json"
4,8,9,15,17,14,29,9,54,16,24,6,0,0,3,0,"2023-04-19 12:25:01","427","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/427/LRP.json"
5,16,18,7,23,7,17,8,35,19,27,8,0,0,10,0,"2023-04-19 12:50:01","428","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/428/LRP.json"
3,18,11,4,24,4,24,15,41,17,27,8,0,0,6,0,"2023-04-19 13:25:01","429","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/429/LRP.json"
4,19,17,9,25,7,16,14,30,19,23,14,0,0,0,0,"2023-04-19 13:25:01","430","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/430/LRP.json"
9,25,16,5,9,13,20,13,33,16,70,10,0,0,8,0,"2023-04-19 15:00:01","614","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/614/LRP.json"
7,16,11,8,15,6,19,15,30,13,68,10,0,0,11,0,"2023-04-19 15:00:01","615","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/615/LRP.json"
8,23,11,6,14,17,22,7,29,27,59,12,0,0,5,0,"2023-04-19 15:00:01","616","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/616/LRP.json"
10,21,5,5,8,2,15,9,14,11,40,9,0,0,5,0,"2023-04-19 15:00:01","617","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/617/LRP.json"
3,15,10,4,11,3,9,5,19,15,38,6,0,0,5,0,"2023-04-26 08:25:01","618","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/618/LRP.json"
6,18,21,5,13,6,24,13,38,11,59,1,0,0,15,0,"2023-04-20 10:25:02","695","https://rionegro.datosoficiales.com/resultados/RN/4/2840/42/695/LRP.json"
2,13,7,4,9,7,13,11,27,18,39,7,0,0,14,0,"2023-04-20 12:00:01","696","https://rionegro.datosoficiales.com/resultados/RN/4/2840/42/696/LRP.json"
8,9,10,10,23,5,20,10,55,17,23,8,0,0,3,0,"2023-04-19 14:00:01","431","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/431/LRP.json"
5,6,6,9,19,7,12,12,23,19,17,7,0,0,6,0,"2023-04-19 13:25:01","432","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/432/LRP.json"
9,11,7,11,10,9,12,4,37,10,13,3,0,0,5,0,"2023-04-19 13:25:01","433","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/433/LRP.json"
5,34,16,7,8,14,29,4,12,23,64,7,0,0,7,0,"2023-04-19 14:00:01","510","https://rionegro.datosoficiales.com/resultados/RN/4/2840/44/510/LRP.json"
4,19,9,11,8,7,19,10,10,17,40,8,0,0,5,0,"2023-04-19 14:25:01","511","https://rionegro.datosoficiales.com/resultados/RN/4/2840/44/511/LRP.json"
4,29,17,13,20,11,20,12,26,19,43,5,0,0,15,0,"2023-04-19 16:00:01","499","https://rionegro.datosoficiales.com/resultados/RN/4/2840/45/499/LRP.json"
10,19,17,3,7,6,26,14,19,13,73,10,0,0,15,0,"2023-04-19 14:25:01","500","https://rionegro.datosoficiales.com/resultados/RN/4/2840/45/500/LRP.json"
10,23,5,14,19,9,17,7,42,17,35,4,0,0,8,0,"2023-04-19 14:25:01","604","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/604/LRP.json"
7,22,18,9,14,9,18,6,51,23,28,11,0,0,16,0,"2023-04-19 14:25:01","605","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/605/LRP.json"
6,15,9,8,15,9,9,18,57,18,31,15,0,0,0,0,"2023-04-19 14:25:01","606","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/606/LRP.json"
4,17,14,10,9,7,18,8,54,19,37,17,0,0,0,0,"2023-04-19 15:00:01","607","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/607/LRP.json"
6,15,11,12,13,11,19,7,54,11,31,11,0,0,8,0,"2023-04-20 08:25:01","608","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/608/LRP.json"
11,24,11,7,12,8,13,10,49,15,32,7,0,0,11,0,"2023-04-19 14:25:01","609","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/609/LRP.json"
6,20,11,8,19,12,14,8,66,15,38,5,0,0,7,0,"2023-04-19 15:00:01","610","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/610/LRP.json"
11,18,13,2,14,11,10,8,56,20,34,5,0,0,6,0,"2023-04-19 15:00:01","611","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/611/LRP.json"
6,3,8,6,10,0,9,3,36,12,25,13,0,0,4,0,"2023-04-20 10:25:02","612","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/612/LRP.json"
4,18,9,4,12,4,31,7,29,22,35,4,0,0,5,0,"2023-04-19 12:25:01","483","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/483/LRP.json"
