"165","216","424","425","426","427","428","429","430","431","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
6,19,10,27,11,12,13,33,32,21,4,0,0,8,0,"2023-04-16 22:30:01","477","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/477/GOB.json"
16,12,15,20,8,12,11,41,36,25,11,0,0,5,1,"2023-04-16 22:30:01","478","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/478/GOB.json"
9,19,6,31,6,8,7,33,25,46,6,2,0,12,1,"2023-04-16 22:25:02","479","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/479/GOB.json"
10,12,14,23,12,18,14,34,40,20,4,0,0,5,0,"2023-04-16 22:20:01","480","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/480/GOB.json"
9,19,11,23,8,11,9,36,28,31,5,0,0,15,0,"2023-04-17 00:20:02","481","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/481/GOB.json"
4,10,6,18,10,11,7,30,24,23,4,0,0,7,2,"2023-04-17 00:20:02","482","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/482/GOB.json"
7,24,4,7,5,20,21,28,25,86,3,0,0,13,0,"2023-04-16 20:40:01","628","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/628/GOB.json"
1,24,5,4,8,24,12,30,25,63,5,0,0,13,0,"2023-04-16 20:40:01","629","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/629/GOB.json"
6,18,6,7,10,24,11,39,20,65,4,0,0,12,3,"2023-04-16 20:40:01","630","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/630/GOB.json"
5,5,6,7,1,15,5,18,7,45,2,0,0,4,0,"2023-04-16 20:40:01","631","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/631/GOB.json"
4,11,1,2,6,13,3,18,11,34,2,0,0,5,0,"2023-04-16 20:40:01","632","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/632/GOB.json"
2,20,7,8,12,8,9,29,32,59,6,1,0,8,0,"2023-04-16 22:30:01","488","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/488/GOB.json"
4,15,5,13,7,15,10,46,27,62,3,1,0,3,0,"2023-04-16 22:35:01","489","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/489/GOB.json"
3,26,5,10,3,16,9,34,29,39,8,1,0,5,0,"2023-04-16 22:35:01","490","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/490/GOB.json"
3,28,6,6,7,12,6,23,16,50,3,0,0,6,0,"2023-04-16 20:55:01","491","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/491/GOB.json"
6,25,10,5,4,34,27,12,23,66,13,0,0,8,0,"2023-04-16 22:30:01","527","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/527/GOB.json"
5,14,7,12,7,32,15,19,16,61,3,0,0,14,0,"2023-04-16 22:30:01","528","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/528/GOB.json"
3,21,5,10,6,30,20,13,19,54,9,1,0,13,3,"2023-04-16 21:00:01","529","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/529/GOB.json"
1,25,7,4,6,21,11,15,15,63,9,0,0,4,0,"2023-04-16 20:55:01","530","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/530/GOB.json"
4,36,10,13,11,20,9,19,21,80,6,0,0,16,0,"2023-04-16 22:20:01","492","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/492/GOB.json"
7,24,12,14,7,27,17,30,18,57,2,0,0,0,0,"2023-04-16 22:20:01","493","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/493/GOB.json"
10,25,11,8,6,21,15,22,17,72,5,0,0,10,0,"2023-04-16 20:55:01","494","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/494/GOB.json"
5,25,9,11,11,21,13,22,22,77,1,0,0,9,0,"2023-04-16 22:00:01","495","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/495/GOB.json"
7,19,6,15,14,32,14,17,20,51,3,0,0,14,0,"2023-04-16 20:55:01","496","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/496/GOB.json"
9,19,8,10,10,18,15,21,14,89,4,0,0,9,0,"2023-04-16 20:55:01","497","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/497/GOB.json"
7,26,9,12,3,29,17,25,30,70,6,0,0,7,0,"2023-04-16 21:00:01","498","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/498/GOB.json"
2,19,6,26,6,26,9,33,26,42,6,0,0,5,0,"2023-04-16 21:30:01","412","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/412/GOB.json"
13,14,9,25,9,6,12,37,31,37,8,0,0,7,0,"2023-04-16 21:20:01","413","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/413/GOB.json"
3,10,9,11,12,17,7,55,18,32,9,0,0,4,0,"2023-04-16 21:15:01","414","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/414/GOB.json"
11,9,11,21,7,11,7,42,21,53,8,0,0,9,0,"2023-04-16 21:20:01","415","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/415/GOB.json"
9,10,10,21,8,15,9,46,15,36,3,0,0,5,0,"2023-04-16 21:30:01","416","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/416/GOB.json"
9,16,19,20,8,19,11,55,19,35,7,0,0,14,0,"2023-04-16 21:30:01","417","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/417/GOB.json"
7,9,7,23,12,12,12,44,21,35,6,0,0,6,0,"2023-04-16 21:30:01","418","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/418/GOB.json"
9,14,7,23,11,18,12,36,22,31,6,0,0,10,0,"2023-04-16 21:20:01","419","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/419/GOB.json"
9,12,3,18,8,11,4,34,19,47,7,0,0,10,0,"2023-04-16 21:30:01","420","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/420/GOB.json"
6,14,9,18,7,18,9,43,27,38,3,0,0,10,0,"2023-04-16 21:30:01","421","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/421/GOB.json"
6,16,4,12,18,22,15,40,12,25,10,0,0,11,0,"2023-04-16 21:30:01","401","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/401/GOB.json"
12,17,8,14,11,12,18,54,24,30,7,0,0,2,0,"2023-04-16 21:30:01","402","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/402/GOB.json"
6,15,6,18,13,15,8,46,28,28,2,0,0,10,0,"2023-04-16 21:20:01","403","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/403/GOB.json"
8,10,8,13,8,21,7,50,18,23,4,0,0,6,0,"2023-04-16 21:35:01","404","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/404/GOB.json"
8,17,8,17,7,13,17,53,18,24,3,0,0,6,0,"2023-04-16 21:20:01","405","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/405/GOB.json"
5,15,3,13,6,13,15,39,25,27,6,0,0,2,0,"2023-04-16 21:35:01","406","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/406/GOB.json"
10,18,7,12,10,16,3,31,21,34,6,0,0,11,0,"2023-04-16 21:25:01","407","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/407/GOB.json"
9,18,8,10,7,15,12,42,27,29,6,0,0,3,0,"2023-04-16 21:35:01","408","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/408/GOB.json"
4,10,7,18,7,22,6,47,25,32,6,0,0,10,0,"2023-04-16 21:20:01","409","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/409/GOB.json"
1,8,6,7,2,6,4,29,15,17,7,0,0,2,1,"2023-04-16 21:35:01","410","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/410/GOB.json"
6,9,7,9,1,5,5,27,11,15,3,0,0,5,0,"2023-04-16 21:20:01","411","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/411/GOB.json"
4,20,6,11,20,20,6,55,15,55,5,0,0,15,0,"2023-04-16 22:20:01","697","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/697/GOB.json"
5,20,6,13,18,24,6,59,19,54,5,0,0,7,0,"2023-04-16 22:20:01","698","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/698/GOB.json"
5,22,6,10,7,16,10,75,19,55,4,0,0,7,0,"2023-04-16 22:20:01","699","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/699/GOB.json"
5,15,10,17,10,14,8,66,21,42,6,0,0,5,7,"2023-04-16 22:30:01","700","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/700/GOB.json"
4,22,5,15,10,20,10,61,10,55,2,0,0,12,1,"2023-04-16 22:20:01","701","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/701/GOB.json"
4,28,7,10,8,18,6,54,15,70,4,0,0,5,0,"2023-04-16 22:20:01","702","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/702/GOB.json"
10,19,7,7,8,14,6,62,20,56,6,0,0,11,0,"2023-04-16 22:25:02","704","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/704/GOB.json"
3,18,7,16,15,20,10,50,11,47,4,0,0,11,0,"2023-04-17 00:20:02","705","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/705/GOB.json"
10,23,3,13,10,30,9,59,14,38,7,0,0,0,0,"2023-04-16 22:20:01","706","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/706/GOB.json"
3,21,2,12,6,8,5,64,9,36,6,0,0,5,0,"2023-04-16 20:55:01","558","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/558/GOB.json"
6,14,8,8,8,10,12,60,13,33,5,0,0,13,0,"2023-04-16 20:40:01","559","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/559/GOB.json"
4,12,6,15,9,12,4,73,17,32,6,0,0,9,0,"2023-04-16 20:55:01","560","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/560/GOB.json"
5,14,7,11,4,6,6,71,10,32,6,0,0,9,0,"2023-04-16 20:55:01","561","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/561/GOB.json"
4,18,6,15,8,11,12,65,16,31,1,0,0,8,0,"2023-04-16 20:40:01","562","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/562/GOB.json"
3,12,0,6,3,3,7,35,9,17,0,0,0,4,1,"2023-04-16 20:40:01","564","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/564/GOB.json"
3,20,1,5,5,6,2,45,3,23,2,0,0,1,0,"2023-04-16 20:40:01","565","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/565/GOB.json"
3,17,6,10,5,8,5,30,16,30,3,0,0,5,0,"2023-04-16 20:45:01","613","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/613/GOB.json"
4,13,12,16,6,14,7,45,20,32,4,0,0,7,0,"2023-04-16 22:25:02","422","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/422/GOB.json"
2,13,7,23,7,13,31,23,29,29,5,0,0,6,0,"2023-04-16 22:30:01","423","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/423/GOB.json"
5,19,8,22,5,23,7,44,27,28,8,0,0,7,0,"2023-04-16 22:25:02","424","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/424/GOB.json"
5,18,6,18,13,11,8,34,38,34,6,0,0,6,0,"2023-04-16 22:25:02","426","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/426/GOB.json"
4,8,16,17,14,26,9,55,16,34,6,0,0,3,0,"2023-04-16 22:30:01","427","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/427/GOB.json"
5,16,8,23,7,16,9,36,19,43,7,0,0,10,0,"2023-04-16 22:20:01","428","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/428/GOB.json"
4,17,5,21,4,20,15,42,17,43,8,0,0,6,0,"2023-04-16 22:20:01","429","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/429/GOB.json"
3,19,8,25,8,12,13,30,21,39,0,0,0,0,0,"2023-04-16 22:35:01","430","https://rionegro.datosoficiales.com/resultados/RN/4/2840/40/430/GOB.json"
9,24,5,9,12,20,13,34,16,90,7,0,0,8,0,"2023-04-16 21:15:01","614","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/614/GOB.json"
6,16,8,14,6,20,16,30,12,83,7,0,0,11,0,"2023-04-16 20:50:01","615","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/615/GOB.json"
9,23,7,13,17,22,7,30,27,74,6,0,0,5,0,"2023-04-16 21:30:01","616","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/616/GOB.json"
11,18,4,7,2,19,9,15,13,45,6,0,0,5,0,"2023-04-16 20:45:01","617","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/617/GOB.json"
3,15,4,11,3,9,5,19,14,50,4,0,0,5,1,"2023-04-16 20:55:01","618","https://rionegro.datosoficiales.com/resultados/RN/4/2840/41/618/GOB.json"
7,18,5,12,6,0,13,38,12,77,3,0,0,15,24,"2023-04-16 20:45:01","695","https://rionegro.datosoficiales.com/resultados/RN/4/2840/42/695/GOB.json"
2,14,4,9,5,12,10,30,18,51,2,0,0,14,1,"2023-04-16 20:40:01","696","https://rionegro.datosoficiales.com/resultados/RN/4/2840/42/696/GOB.json"
8,10,8,21,5,17,12,55,18,34,9,1,0,3,0,"2023-04-16 21:15:01","431","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/431/GOB.json"
5,6,9,16,6,14,11,23,20,23,6,0,0,6,0,"2023-04-16 21:15:01","432","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/432/GOB.json"
9,11,11,10,9,11,4,39,10,20,3,0,0,4,0,"2023-04-16 21:15:01","433","https://rionegro.datosoficiales.com/resultados/RN/4/2840/43/433/GOB.json"
5,33,7,8,14,28,4,13,23,81,5,0,0,7,0,"2023-04-16 21:00:01","510","https://rionegro.datosoficiales.com/resultados/RN/4/2840/44/510/GOB.json"
4,19,11,8,7,19,10,10,18,49,7,0,0,5,0,"2023-04-16 20:55:01","511","https://rionegro.datosoficiales.com/resultados/RN/4/2840/44/511/GOB.json"
4,30,12,19,12,22,10,27,20,57,5,0,0,11,5,"2023-04-16 22:20:01","499","https://rionegro.datosoficiales.com/resultados/RN/4/2840/45/499/GOB.json"
9,20,4,7,6,25,15,18,14,93,3,2,0,4,1,"2023-04-16 22:05:01","500","https://rionegro.datosoficiales.com/resultados/RN/4/2840/45/500/GOB.json"
11,22,15,16,10,18,7,42,18,39,4,0,0,8,0,"2023-04-16 21:25:01","604","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/604/GOB.json"
6,15,8,14,8,9,18,58,18,42,2,0,0,12,0,"2023-04-16 20:40:01","606","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/606/GOB.json"
4,18,11,8,7,18,9,54,18,51,8,0,0,8,0,"2023-04-16 21:25:01","607","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/607/GOB.json"
7,14,12,12,18,18,8,59,11,33,7,0,0,7,1,"2023-04-16 21:40:01","608","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/608/GOB.json"
10,23,6,13,9,13,9,52,16,42,6,0,0,12,0,"2023-04-16 21:25:01","609","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/609/GOB.json"
6,19,6,16,12,14,8,64,16,52,9,0,0,7,0,"2023-04-16 21:10:01","610","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/610/GOB.json"
11,19,2,14,11,9,8,55,19,49,5,0,0,6,0,"2023-04-16 20:40:01","611","https://rionegro.datosoficiales.com/resultados/RN/4/2840/46/611/GOB.json"
5,18,3,12,4,30,7,29,23,44,4,0,0,5,0,"2023-04-16 22:20:01","483","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/483/GOB.json"
4,25,10,7,6,23,8,36,24,43,10,0,0,9,0,"2023-04-16 22:30:01","484","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/484/GOB.json"
7,29,4,16,10,17,8,30,30,40,8,0,0,13,0,"2023-04-16 22:30:01","485","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/485/GOB.json"
7,17,6,13,8,19,9,46,30,44,8,0,0,3,0,"2023-04-16 22:30:01","486","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/486/GOB.json"
6,29,8,13,4,15,10,39,25,56,6,0,0,0,0,"2023-04-16 22:20:01","487","https://rionegro.datosoficiales.com/resultados/RN/4/2840/5/487/GOB.json"
5,16,6,8,9,12,5,51,16,41,4,0,0,10,0,"2023-04-16 20:40:01","581","https://rionegro.datosoficiales.com/resultados/RN/4/2840/6/581/GOB.json"
8,15,9,10,6,25,10,44,23,43,8,0,2,10,0,"2023-04-16 20:40:01","582","https://rionegro.datosoficiales.com/resultados/RN/4/2840/6/582/GOB.json"
8,28,10,10,10,16,6,55,12,25,1,0,0,12,0,"2023-04-16 20:50:01","583","https://rionegro.datosoficiales.com/resultados/RN/4/2840/6/583/GOB.json"
3,23,4,7,13,29,8,36,12,57,0,0,0,0,0,"2023-04-16 20:40:01","584","https://rionegro.datosoficiales.com/resultados/RN/4/2840/6/584/GOB.json"
3,24,11,6,9,15,15,58,12,51,6,0,12,0,0,"2023-04-16 20:50:01","585","https://rionegro.datosoficiales.com/resultados/RN/4/2840/6/585/GOB.json"
5,37,16,6,16,16,44,16,37,3,3,0,0,6,0,"2023-04-16 21:50:01","684","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/684/GOB.json"
4,15,7,14,10,21,10,26,25,68,7,0,0,8,0,"2023-04-16 21:45:02","685","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/685/GOB.json"
5,16,9,4,13,35,17,29,13,78,5,0,0,14,0,"2023-04-16 21:50:01","686","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/686/GOB.json"
3,22,8,8,10,20,14,44,20,70,5,0,0,11,0,"2023-04-16 21:45:02","687","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/687/GOB.json"
9,19,3,8,3,24,9,41,26,83,2,0,0,15,0,"2023-04-16 21:55:01","688","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/688/GOB.json"
3,30,10,11,9,26,21,29,25,77,3,0,0,7,6,"2023-04-16 21:55:01","689","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/689/GOB.json"
4,16,5,7,9,21,9,32,21,68,6,0,0,16,2,"2023-04-16 22:00:01","690","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/690/GOB.json"
3,16,5,12,7,24,20,39,28,64,2,0,0,10,0,"2023-04-16 21:50:01","691","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/691/GOB.json"
5,17,4,11,10,17,14,29,13,86,3,0,0,13,0,"2023-04-16 21:45:02","692","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/692/GOB.json"
8,23,4,11,3,28,13,38,30,71,5,0,0,10,0,"2023-04-16 21:55:01","693","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/693/GOB.json"
1,20,7,9,12,20,20,38,17,68,3,0,0,8,0,"2023-04-16 21:50:01","694","https://rionegro.datosoficiales.com/resultados/RN/4/2840/7/694/GOB.json"
8,10,9,13,10,12,6,56,19,36,5,0,0,5,0,"2023-04-16 22:05:01","454","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/454/GOB.json"
4,19,9,11,6,16,6,63,15,43,7,0,0,3,0,"2023-04-16 22:00:01","455","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/455/GOB.json"
10,22,6,22,6,18,3,64,14,40,6,0,0,3,2,"2023-04-16 22:05:01","456","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/456/GOB.json"
7,20,6,12,13,18,7,44,19,41,2,0,0,5,0,"2023-04-16 22:20:01","457","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/457/GOB.json"
8,12,6,9,9,17,7,57,22,40,10,0,0,4,0,"2023-04-16 22:20:01","458","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/458/GOB.json"
6,6,10,16,6,13,9,48,23,35,8,0,0,14,0,"2023-04-16 22:00:01","459","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/459/GOB.json"
9,14,2,16,5,12,14,57,20,41,3,0,0,10,0,"2023-04-16 22:20:01","460","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/460/GOB.json"
9,17,9,10,11,11,8,66,22,36,12,0,0,6,0,"2023-04-16 22:00:01","461","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/461/GOB.json"
6,10,7,7,3,6,5,35,9,17,1,0,0,3,0,"2023-04-16 22:05:01","462","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/462/GOB.json"
1,12,1,3,6,11,1,56,9,17,3,0,0,5,0,"2023-04-16 22:00:01","463","https://rionegro.datosoficiales.com/resultados/RN/4/2840/8/463/GOB.json"
2,22,7,13,2,13,5,63,13,20,6,0,0,4,0,"2023-04-16 20:40:01","572","https://rionegro.datosoficiales.com/resultados/RN/4/2840/9/572/GOB.json"
3,12,4,8,2,10,11,54,12,25,3,1,0,4,0,"2023-04-16 20:40:01","573","https://rionegro.datosoficiales.com/resultados/RN/4/2840/9/573/GOB.json"
7,10,2,10,6,8,6,65,10,23,4,0,0,3,0,"2023-04-16 20:40:01","574","https://rionegro.datosoficiales.com/resultados/RN/4/2840/9/574/GOB.json"
1,0,0,0,0,1,2,0,0,9,1,0,0,0,0,"2023-04-16 20:40:01","365","https://rionegro.datosoficiales.com/resultados/RN/4/2923/1/365/GOB.json"
0,0,0,0,0,3,1,18,1,46,3,2,0,0,0,"2023-04-17 00:20:02","369","https://rionegro.datosoficiales.com/resultados/RN/4/2924/1/369/GOB.json"
0,0,0,0,0,62,0,4,0,61,1,0,0,0,0,"2023-04-17 00:10:01","367","https://rionegro.datosoficiales.com/resultados/RN/4/2926/1/367/GOB.json"
0,0,0,0,0,49,3,8,2,69,0,2,0,1,0,"2023-04-17 00:15:01","368","https://rionegro.datosoficiales.com/resultados/RN/4/2926/1/368/GOB.json"
5,3,4,10,5,15,13,15,4,108,12,0,0,4,0,"2023-04-17 00:10:01","361","https://rionegro.datosoficiales.com/resultados/RN/4/2927/1/361/GOB.json"
5,0,9,5,0,18,14,10,5,84,2,0,0,8,0,"2023-04-17 00:10:01","362","https://rionegro.datosoficiales.com/resultados/RN/4/2927/1/362/GOB.json"
1,2,1,1,0,24,2,13,6,143,2,0,0,1,0,"2023-04-17 00:55:01","390","https://rionegro.datosoficiales.com/resultados/RN/4/2930/1/390/GOB.json"
0,1,0,1,0,26,2,95,24,117,13,0,0,4,0,"2023-04-17 00:55:01","392","https://rionegro.datosoficiales.com/resultados/RN/4/2930/1/392/GOB.json"
0,5,1,2,0,24,1,94,18,93,3,0,0,1,1,"2023-04-17 00:55:01","393","https://rionegro.datosoficiales.com/resultados/RN/4/2930/1/393/GOB.json"
0,4,0,0,0,32,2,77,15,107,0,0,0,4,0,"2023-04-17 00:50:01","394","https://rionegro.datosoficiales.com/resultados/RN/4/2930/1/394/GOB.json"
6,15,7,11,9,21,8,62,18,65,9,0,0,8,1,"2023-04-16 22:20:01","382","https://rionegro.datosoficiales.com/resultados/RN/4/2931/1/382/GOB.json"
8,19,4,7,7,16,12,55,23,61,4,0,0,13,0,"2023-04-16 22:20:01","383","https://rionegro.datosoficiales.com/resultados/RN/4/2931/1/383/GOB.json"
3,19,7,12,15,22,9,56,19,50,2,0,0,6,0,"2023-04-16 22:35:01","384","https://rionegro.datosoficiales.com/resultados/RN/4/2931/1/384/GOB.json"
8,12,8,11,4,24,8,53,26,68,5,0,0,13,0,"2023-04-16 22:30:01","385","https://rionegro.datosoficiales.com/resultados/RN/4/2931/1/385/GOB.json"
4,14,9,11,12,20,8,61,17,64,8,0,1,3,0,"2023-04-16 22:30:01","386","https://rionegro.datosoficiales.com/resultados/RN/4/2931/1/386/GOB.json"
4,13,8,4,6,12,14,56,20,64,7,0,0,14,1,"2023-04-16 22:30:01","375","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/375/GOB.json"
4,23,4,12,7,17,9,62,19,58,6,0,0,6,0,"2023-04-16 22:20:01","376","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/376/GOB.json"
4,15,5,10,10,25,12,52,13,65,4,0,0,8,0,"2023-04-16 22:20:01","377","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/377/GOB.json"
4,17,5,9,11,29,10,61,12,71,3,0,0,10,0,"2023-04-16 22:20:01","378","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/378/GOB.json"
7,19,4,8,4,22,11,59,10,63,1,0,0,8,0,"2023-04-16 22:30:01","379","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/379/GOB.json"
6,18,7,10,5,24,8,69,12,55,5,0,0,5,1,"2023-04-16 22:20:01","380","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/380/GOB.json"
6,14,6,13,10,21,9,52,17,53,7,0,0,7,0,"2023-04-16 22:25:02","381","https://rionegro.datosoficiales.com/resultados/RN/4/2931/2/381/GOB.json"
3,21,4,10,11,15,14,57,16,64,12,0,0,6,0,"2023-04-16 22:30:01","387","https://rionegro.datosoficiales.com/resultados/RN/4/2931/3/387/GOB.json"
10,21,6,7,8,14,14,62,22,48,1,0,0,12,0,"2023-04-16 22:35:01","388","https://rionegro.datosoficiales.com/resultados/RN/4/2931/3/388/GOB.json"
0,14,1,5,2,9,2,30,15,26,2,0,0,2,0,"2023-04-16 22:25:02","389","https://rionegro.datosoficiales.com/resultados/RN/4/2931/3/389/GOB.json"
0,0,0,0,0,1,1,0,76,59,3,0,0,1,0,"2023-04-16 22:35:01","396","https://rionegro.datosoficiales.com/resultados/RN/4/2933/1/396/GOB.json"
0,2,1,1,1,8,40,18,8,157,0,0,0,0,0,"2023-04-16 21:50:01","371","https://rionegro.datosoficiales.com/resultados/RN/4/2934/1/371/GOB.json"
0,0,0,4,1,6,62,25,7,138,0,0,0,0,0,"2023-04-16 21:55:01","372","https://rionegro.datosoficiales.com/resultados/RN/4/2934/1/372/GOB.json"
0,3,1,3,1,8,44,10,3,122,0,0,0,2,4,"2023-04-16 22:05:01","373","https://rionegro.datosoficiales.com/resultados/RN/4/2934/1/373/GOB.json"
0,1,3,0,3,36,2,67,9,82,1,1,0,13,7,"2023-04-16 22:30:01","397","https://rionegro.datosoficiales.com/resultados/RN/4/2936/1/397/GOB.json"
1,9,3,5,13,7,3,50,14,47,0,0,0,0,0,"2023-04-16 21:20:01","716","https://rionegro.datosoficiales.com/resultados/RN/4/3983/1/716/GOB.json"
0,0,1,0,0,0,0,3,1,18,0,1,0,2,0,"2023-04-17 00:10:01","366","https://rionegro.datosoficiales.com/resultados/RN/4/4040/1/366/GOB.json"
