"216","3","424","425","426","427","428","429","430","431","BLC","IMP","NUL","REC","hora_proceso","numero","url"
32,14,7,11,10,16,6,21,15,60,31,0,0,0,"2023-04-20 09:50:01","672","https://rionegro.datosoficiales.com/resultados/RN/4/2840/21/672/LEC.json"
24,16,6,11,5,20,12,24,12,53,30,0,0,0,"2023-04-20 09:25:01","673","https://rionegro.datosoficiales.com/resultados/RN/4/2840/21/673/LEC.json"
21,18,3,18,11,17,6,41,21,33,11,0,10,0,"2023-04-19 13:25:01","544","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/544/LEC.json"
21,14,5,17,12,14,6,66,12,27,11,0,7,0,"2023-04-19 13:25:01","545","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/545/LEC.json"
18,10,6,15,5,15,10,67,17,31,8,0,7,0,"2023-04-19 13:25:01","546","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/546/LEC.json"
18,12,3,9,15,13,15,63,13,29,7,0,10,0,"2023-04-19 16:00:01","547","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/547/LEC.json"
19,13,0,16,14,12,8,59,19,35,16,0,7,0,"2023-04-19 13:25:01","548","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/548/LEC.json"
17,11,6,13,12,17,7,54,18,41,7,0,8,0,"2023-04-19 13:25:01","549","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/549/LEC.json"
16,13,4,11,10,18,5,56,24,23,17,0,10,0,"2023-04-19 16:00:01","550","https://rionegro.datosoficiales.com/resultados/RN/4/2840/22/550/LEC.json"
23,14,12,12,4,32,13,27,21,60,16,0,7,0,"2023-04-19 15:00:01","623","https://rionegro.datosoficiales.com/resultados/RN/4/2840/23/623/LEC.json"
31,14,3,6,13,20,8,34,23,48,12,0,13,0,"2023-04-19 15:25:01","624","https://rionegro.datosoficiales.com/resultados/RN/4/2840/23/624/LEC.json"
24,9,6,9,5,24,10,34,19,59,12,0,10,0,"2023-04-19 14:00:01","625","https://rionegro.datosoficiales.com/resultados/RN/4/2840/23/625/LEC.json"
18,29,6,8,3,22,13,29,21,54,28,0,3,0,"2023-04-19 14:00:01","626","https://rionegro.datosoficiales.com/resultados/RN/4/2840/23/626/LEC.json"
19,6,12,6,6,39,8,25,21,53,17,0,4,0,"2023-04-19 14:00:01","627","https://rionegro.datosoficiales.com/resultados/RN/4/2840/23/627/LEC.json"
15,16,9,17,13,21,4,44,15,34,12,0,4,0,"2023-04-19 15:25:01","590","https://rionegro.datosoficiales.com/resultados/RN/4/2840/24/590/LEC.json"
22,13,7,6,9,23,7,42,16,32,16,0,17,0,"2023-04-25 13:25:01","591","https://rionegro.datosoficiales.com/resultados/RN/4/2840/24/591/LEC.json"
20,23,3,7,11,21,7,52,25,39,8,0,3,0,"2023-04-19 15:25:01","592","https://rionegro.datosoficiales.com/resultados/RN/4/2840/24/592/LEC.json"
23,7,1,11,7,26,8,49,16,36,8,0,6,0,"2023-04-19 16:00:01","593","https://rionegro.datosoficiales.com/resultados/RN/4/2840/24/593/LEC.json"
23,14,6,13,9,16,11,34,12,32,16,0,12,0,"2023-04-19 16:00:01","594","https://rionegro.datosoficiales.com/resultados/RN/4/2840/24/594/LEC.json"
30,20,9,8,13,23,12,31,21,32,11,0,7,0,"2023-04-19 15:00:01","647","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/647/LEC.json"
27,11,6,7,8,20,11,47,17,61,18,0,12,0,"2023-04-19 16:00:01","648","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/648/LEC.json"
19,21,6,7,14,22,15,36,16,66,17,0,15,0,"2023-04-19 16:00:01","649","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/649/LEC.json"
19,19,14,6,27,12,38,12,16,54,16,0,13,0,"2023-04-19 16:00:01","650","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/650/LEC.json"
20,0,9,5,28,10,25,20,20,55,44,0,10,0,"2023-04-20 09:50:01","651","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/651/LEC.json"
31,26,2,6,12,23,12,0,26,45,32,0,16,0,"2023-04-20 09:50:01","652","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/652/LEC.json"
15,12,9,12,9,13,8,30,15,38,6,0,6,0,"2023-04-20 09:50:01","653","https://rionegro.datosoficiales.com/resultados/RN/4/2840/25/653/LEC.json"
24,4,4,17,15,29,19,13,21,50,16,0,9,0,"2023-04-19 14:00:01","633","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/633/LEC.json"
16,15,13,7,9,32,15,15,23,49,20,0,10,0,"2023-04-19 14:00:01","634","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/634/LEC.json"
13,16,7,17,11,29,16,22,17,55,10,0,13,0,"2023-04-19 14:00:01","635","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/635/LEC.json"
21,12,6,19,11,37,12,16,23,61,8,0,12,0,"2023-04-19 15:25:01","636","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/636/LEC.json"
10,15,7,13,7,25,16,17,24,52,27,0,0,0,"2023-04-19 14:25:01","637","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/637/LEC.json"
17,15,9,8,11,37,9,33,35,50,11,0,15,0,"2023-04-19 16:00:01","638","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/638/LEC.json"
4,14,5,10,4,10,4,18,10,36,20,0,0,0,"2023-04-19 14:00:01","639","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/639/LEC.json"
18,13,10,6,5,11,7,14,10,34,6,0,11,0,"2023-04-19 14:00:01","640","https://rionegro.datosoficiales.com/resultados/RN/4/2840/26/640/LEC.json"
16,13,11,18,9,19,12,55,12,14,10,0,2,0,"2023-04-19 12:50:01","464","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/464/LEC.json"
13,9,7,12,9,17,5,69,8,20,13,0,5,0,"2023-04-19 12:25:01","465","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/465/LEC.json"
12,8,8,14,5,18,16,72,14,21,10,0,5,0,"2023-04-19 13:25:01","466","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/466/LEC.json"
21,8,11,7,9,12,10,74,14,17,7,0,6,0,"2023-04-19 13:25:01","467","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/467/LEC.json"
13,9,6,6,7,17,6,83,17,22,17,0,5,0,"2023-04-19 12:25:01","468","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/468/LEC.json"
18,10,4,13,7,17,8,63,11,27,9,0,4,0,"2023-04-19 16:00:01","469","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/469/LEC.json"
16,10,9,8,7,13,5,68,8,25,11,0,5,0,"2023-04-19 12:25:01","470","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/470/LEC.json"
17,9,11,11,9,13,3,73,9,21,12,0,4,0,"2023-04-19 12:25:01","471","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/471/LEC.json"
21,9,9,21,9,14,11,61,20,16,9,0,2,0,"2023-04-19 12:25:01","472","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/472/LEC.json"
24,13,9,8,5,9,5,63,16,22,12,0,7,0,"2023-04-19 12:25:01","473","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/473/LEC.json"
19,10,4,19,7,14,4,74,16,14,11,0,9,0,"2023-04-20 16:25:01","474","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/474/LEC.json"
11,12,3,15,6,10,9,63,16,16,10,0,2,0,"2023-04-19 15:00:01","475","https://rionegro.datosoficiales.com/resultados/RN/4/2840/27/475/LEC.json"
24,16,5,9,12,24,20,18,22,64,20,0,8,0,"2023-04-20 08:50:01","662","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/662/LEC.json"
26,14,5,18,8,22,9,17,30,68,22,0,13,0,"2023-04-20 09:25:01","663","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/663/LEC.json"
21,3,6,13,8,42,17,25,22,71,4,0,9,0,"2023-04-20 11:00:01","664","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/664/LEC.json"
26,12,8,11,8,37,6,28,35,45,21,0,5,0,"2023-04-20 09:25:01","665","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/665/LEC.json"
27,27,10,13,14,30,6,17,20,45,24,0,0,0,"2023-04-20 09:25:01","666","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/666/LEC.json"
14,17,5,6,6,28,16,15,23,31,18,0,8,0,"2023-04-20 09:25:01","667","https://rionegro.datosoficiales.com/resultados/RN/4/2840/28/667/LEC.json"
34,13,7,13,13,20,11,30,25,52,16,0,10,0,"2023-04-20 10:25:02","674","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/674/LEC.json"
16,10,9,12,11,33,15,36,24,74,10,0,11,0,"2023-04-20 13:25:01","675","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/675/LEC.json"
28,17,8,7,12,23,20,30,22,51,26,0,2,0,"2023-04-20 13:00:01","676","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/676/LEC.json"
20,20,2,6,10,14,19,23,27,51,33,0,2,0,"2023-04-20 09:25:01","677","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/677/LEC.json"
23,16,6,9,4,35,23,22,20,43,22,0,0,0,"2023-04-20 13:25:01","678","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/678/LEC.json"
20,3,8,9,11,27,7,36,35,60,20,0,0,0,"2023-04-20 09:25:01","679","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/679/LEC.json"
19,8,6,9,16,19,7,38,22,65,14,0,8,0,"2023-04-20 10:25:02","680","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/680/LEC.json"
30,2,5,13,10,24,16,34,16,60,22,0,0,0,"2023-04-20 13:00:01","681","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/681/LEC.json"
21,2,5,14,8,32,14,40,22,56,14,0,10,0,"2023-04-20 08:50:01","682","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/682/LEC.json"
17,16,7,8,9,16,12,33,30,52,28,0,0,0,"2023-04-20 08:50:01","683","https://rionegro.datosoficiales.com/resultados/RN/4/2840/29/683/LEC.json"
14,12,3,17,16,18,11,46,23,24,7,0,8,0,"2023-04-19 12:50:01","443","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/443/LEC.json"
8,14,6,11,7,24,8,51,19,31,10,0,8,0,"2023-04-19 13:25:01","444","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/444/LEC.json"
7,19,7,21,3,18,12,52,18,47,11,0,12,0,"2023-04-19 13:25:01","445","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/445/LEC.json"
11,20,22,13,6,33,11,34,21,21,17,0,9,0,"2023-04-19 12:25:01","446","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/446/LEC.json"
18,13,8,18,9,15,11,47,22,30,15,0,8,0,"2023-04-19 11:25:01","447","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/447/LEC.json"
21,6,15,13,9,25,7,43,18,19,12,0,7,0,"2023-04-19 11:25:01","448","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/448/LEC.json"
17,6,15,19,7,18,10,44,25,24,3,0,5,0,"2023-04-19 11:50:01","449","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/449/LEC.json"
18,22,14,19,4,17,11,47,14,27,16,0,12,0,"2023-04-19 11:50:01","450","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/450/LEC.json"
20,11,12,22,5,16,5,66,18,30,10,0,5,0,"2023-04-19 15:25:01","451","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/451/LEC.json"
21,18,16,19,10,20,7,51,17,20,15,0,5,0,"2023-04-19 11:50:01","452","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/452/LEC.json"
12,10,14,12,4,10,6,30,14,20,11,0,9,0,"2023-04-19 11:50:01","453","https://rionegro.datosoficiales.com/resultados/RN/4/2840/3/453/LEC.json"
24,23,11,21,10,26,11,27,18,56,22,0,6,0,"2023-04-19 14:00:01","501","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/501/LEC.json"
22,15,8,9,15,22,13,22,24,52,36,0,0,0,"2023-04-19 15:00:01","502","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/502/LEC.json"
29,19,7,15,9,20,13,23,24,46,22,0,13,0,"2023-04-19 14:00:01","503","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/503/LEC.json"
14,11,5,14,7,15,11,23,17,68,22,0,19,0,"2023-04-19 14:25:01","504","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/504/LEC.json"
26,12,6,11,9,15,11,20,20,62,18,0,21,0,"2023-04-19 15:00:01","505","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/505/LEC.json"
19,7,6,7,17,30,20,18,17,77,1,0,10,0,"2023-04-19 15:00:01","506","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/506/LEC.json"
25,18,10,13,6,9,17,19,30,65,10,0,17,0,"2023-04-19 15:00:01","507","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/507/LEC.json"
27,13,12,10,9,27,17,20,0,59,31,0,13,0,"2023-04-19 14:00:01","508","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/508/LEC.json"
25,18,3,16,6,20,9,25,21,57,11,0,5,0,"2023-04-19 14:00:01","509","https://rionegro.datosoficiales.com/resultados/RN/4/2840/30/509/LEC.json"
20,20,6,9,5,38,14,23,15,49,16,0,9,0,"2023-04-20 09:50:01","654","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/654/LEC.json"
40,15,5,10,17,27,27,17,18,22,48,0,4,0,"2023-04-20 09:50:01","655","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/655/LEC.json"
29,20,7,14,6,19,15,20,20,59,18,0,15,0,"2023-04-20 09:50:01","656","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/656/LEC.json"
23,19,10,13,10,26,8,26,17,55,29,0,6,0,"2023-04-20 10:25:02","657","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/657/LEC.json"
18,27,8,10,10,28,7,20,23,53,12,0,12,0,"2023-04-20 10:25:02","658","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/658/LEC.json"
19,19,9,9,9,29,13,21,20,55,12,0,12,0,"2023-04-20 12:25:01","659","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/659/LEC.json"
15,20,3,7,11,31,17,22,31,40,19,0,8,0,"2023-04-20 13:00:01","660","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/660/LEC.json"
24,22,6,10,10,27,12,20,30,55,25,0,6,0,"2023-04-20 12:25:01","661","https://rionegro.datosoficiales.com/resultados/RN/4/2840/31/661/LEC.json"
24,14,9,10,7,26,12,35,15,29,13,0,11,0,"2023-04-26 09:25:01","434","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/434/LEC.json"
11,8,9,13,11,24,6,43,20,26,19,0,3,0,"2023-04-19 14:00:01","435","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/435/LEC.json"
21,10,12,7,5,19,4,63,16,35,19,0,0,0,"2023-04-19 13:25:01","436","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/436/LEC.json"
24,6,14,19,3,22,17,39,29,33,3,0,6,0,"2023-04-26 08:25:01","437","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/437/LEC.json"
15,11,9,17,7,24,6,48,12,25,11,0,11,0,"2023-04-19 13:25:01","438","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/438/LEC.json"
11,5,11,7,4,22,18,65,24,24,14,0,5,0,"2023-04-19 13:25:01","439","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/439/LEC.json"
18,7,9,18,7,15,8,44,23,26,11,0,10,0,"2023-04-19 12:50:01","440","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/440/LEC.json"
10,11,8,17,9,15,4,57,14,34,12,0,13,0,"2023-04-19 15:25:01","441","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/441/LEC.json"
18,13,9,13,8,20,11,54,11,25,14,0,0,0,"2023-04-19 12:50:01","442","https://rionegro.datosoficiales.com/resultados/RN/4/2840/32/442/LEC.json"
14,5,20,27,9,12,8,32,47,19,12,0,3,0,"2023-04-19 15:00:01","476","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/476/LEC.json"
19,2,14,25,12,15,10,35,31,18,7,0,9,0,"2023-04-19 14:00:01","477","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/477/LEC.json"
12,4,17,19,8,13,11,41,35,21,27,0,5,0,"2023-04-25 14:00:01","478","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/478/LEC.json"
20,11,8,29,8,11,6,31,26,33,13,0,13,0,"2023-04-19 15:00:01","479","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/479/LEC.json"
13,4,17,23,12,21,12,33,34,14,16,0,7,0,"2023-04-19 13:25:01","480","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/480/LEC.json"
18,10,12,26,8,10,9,36,29,19,13,0,15,0,"2023-04-19 12:25:01","481","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/481/LEC.json"
10,5,6,17,11,12,7,27,25,19,8,0,9,0,"2023-04-20 08:25:01","482","https://rionegro.datosoficiales.com/resultados/RN/4/2840/33/482/LEC.json"
24,0,4,8,5,22,20,27,26,68,27,0,13,0,"2023-04-19 14:00:01","628","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/628/LEC.json"
23,7,5,4,9,24,13,31,25,52,8,0,13,0,"2023-04-19 14:00:01","629","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/629/LEC.json"
19,15,5,7,10,24,12,37,20,50,14,0,12,0,"2023-04-26 08:50:01","630","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/630/LEC.json"
5,12,6,7,1,15,5,18,7,33,7,0,4,0,"2023-04-19 14:25:01","631","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/631/LEC.json"
11,6,1,3,6,13,3,18,11,25,8,0,5,0,"2023-04-19 14:25:01","632","https://rionegro.datosoficiales.com/resultados/RN/4/2840/34/632/LEC.json"
20,3,8,8,12,11,13,30,32,49,7,0,6,0,"2023-04-19 13:25:01","488","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/488/LEC.json"
15,6,6,12,7,14,9,46,28,53,13,0,3,0,"2023-04-25 14:00:01","489","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/489/LEC.json"
25,3,7,9,3,16,9,32,29,37,12,0,5,0,"2023-04-19 13:25:01","490","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/490/LEC.json"
19,11,6,6,6,11,6,20,18,40,7,0,6,0,"2023-04-19 13:25:01","491","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/491/LEC.json"
26,13,9,5,4,34,28,10,23,53,19,0,9,0,"2023-04-19 13:25:01","527","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/527/LEC.json"
14,12,7,12,7,29,15,18,17,45,14,0,14,0,"2023-04-19 13:25:01","528","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/528/LEC.json"
20,11,5,9,6,31,19,11,20,53,16,0,13,0,"2023-04-19 13:25:01","529","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/529/LEC.json"
25,11,7,4,6,20,11,14,16,47,13,0,4,0,"2023-04-19 14:00:01","530","https://rionegro.datosoficiales.com/resultados/RN/4/2840/35/530/LEC.json"
36,20,11,13,11,19,9,21,20,55,32,0,0,0,"2023-04-19 13:25:01","492","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/492/LEC.json"
24,5,12,14,9,24,16,30,17,50,0,0,0,0,"2023-04-19 13:25:01","493","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/493/LEC.json"
26,17,11,9,6,20,15,22,16,55,15,0,10,0,"2023-04-19 13:25:01","494","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/494/LEC.json"
25,24,9,12,10,21,11,21,22,50,22,0,0,0,"2023-04-19 12:25:01","495","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/495/LEC.json"
19,11,6,15,14,32,14,17,19,51,13,0,14,0,"2023-04-19 13:25:01","496","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/496/LEC.json"
20,12,6,9,9,18,13,22,16,72,17,0,9,0,"2023-04-19 13:25:01","497","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/497/LEC.json"
25,21,10,12,3,30,17,25,30,48,14,0,7,0,"2023-04-19 12:50:01","498","https://rionegro.datosoficiales.com/resultados/RN/4/2840/36/498/LEC.json"
17,13,8,24,6,27,7,36,25,26,11,0,5,0,"2023-04-19 13:25:01","412","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/412/LEC.json"
14,12,9,26,9,9,11,38,28,25,19,0,8,0,"2023-04-19 13:25:01","413","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/413/LEC.json"
11,7,16,13,11,17,5,51,18,26,9,0,3,0,"2023-04-19 12:50:01","414","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/414/LEC.json"
7,16,15,23,7,12,6,43,17,38,18,0,9,0,"2023-04-19 12:50:01","415","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/415/LEC.json"
11,9,12,21,10,17,8,45,17,25,10,0,5,0,"2023-04-19 12:50:01","416","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/416/LEC.json"
17,14,20,16,9,20,13,54,22,17,17,0,13,0,"2023-04-19 13:25:01","417","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/417/LEC.json"
11,9,7,23,12,12,12,42,22,22,16,0,6,0,"2023-04-19 12:50:01","418","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/418/LEC.json"
15,7,10,22,11,23,8,38,22,20,13,0,10,0,"2023-04-19 12:50:01","419","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/419/LEC.json"
10,16,8,16,8,12,4,36,18,29,7,0,18,0,"2023-04-19 12:50:01","420","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/420/LEC.json"
13,13,9,18,5,20,9,46,25,25,9,0,10,0,"2023-04-19 13:25:01","421","https://rionegro.datosoficiales.com/resultados/RN/4/2840/37/421/LEC.json"
16,9,6,11,18,24,13,38,15,17,13,0,11,0,"2023-04-19 14:00:01","401","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/401/LEC.json"
16,4,10,14,11,12,13,53,24,27,16,0,2,0,"2023-04-19 13:25:01","402","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/402/LEC.json"
15,4,8,17,6,15,8,47,24,24,13,0,10,0,"2023-04-19 13:25:01","403","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/403/LEC.json"
10,5,8,11,8,25,7,50,18,23,10,0,6,0,"2023-04-19 13:25:01","404","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/404/LEC.json"
17,12,8,17,6,13,16,53,21,13,9,0,6,0,"2023-04-19 13:25:01","405","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/405/LEC.json"
14,9,4,14,7,14,15,39,25,18,8,0,2,0,"2023-04-19 13:25:01","406","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/406/LEC.json"
20,4,12,10,9,18,3,28,23,31,14,0,11,0,"2023-04-19 13:25:01","407","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/407/LEC.json"
18,5,10,10,7,18,11,43,21,25,16,0,3,0,"2023-04-19 13:25:01","408","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/408/LEC.json"
11,9,8,18,7,24,6,45,26,23,6,0,10,0,"2023-04-19 13:25:01","409","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/409/LEC.json"
8,4,8,7,2,7,2,29,18,13,7,0,2,0,"2023-04-19 15:00:01","410","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/410/LEC.json"
9,6,7,10,3,7,5,26,10,9,6,0,5,0,"2023-04-19 13:25:01","411","https://rionegro.datosoficiales.com/resultados/RN/4/2840/38/411/LEC.json"
20,10,7,10,20,21,8,52,14,48,8,0,14,0,"2023-04-20 09:50:01","697","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/697/LEC.json"
22,19,9,11,22,23,5,57,21,31,10,0,6,0,"2023-04-20 10:25:02","698","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/698/LEC.json"
24,12,7,10,6,17,10,69,16,48,17,0,0,0,"2023-04-20 09:50:01","699","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/699/LEC.json"
14,11,10,14,11,15,8,66,20,29,16,0,12,0,"2023-04-20 13:25:01","700","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/700/LEC.json"
22,22,6,13,12,19,9,56,12,33,8,0,15,0,"2023-04-20 14:00:02","701","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/701/LEC.json"
27,14,8,12,9,18,7,54,13,53,10,0,5,0,"2023-04-20 09:25:01","702","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/702/LEC.json"
21,19,5,10,13,23,12,64,11,37,12,0,0,0,"2023-04-20 09:25:01","703","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/703/LEC.json"
18,11,7,7,9,13,6,50,20,50,27,0,11,0,"2023-04-20 09:25:01","704","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/704/LEC.json"
16,9,8,16,18,19,9,46,12,40,8,0,11,0,"2023-04-20 08:25:01","705","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/705/LEC.json"
23,8,5,12,11,30,8,58,14,30,17,0,7,0,"2023-04-20 08:50:01","706","https://rionegro.datosoficiales.com/resultados/RN/4/2840/39/706/LEC.json"
21,13,3,14,8,8,5,64,9,21,6,0,5,0,"2023-04-19 15:00:01","558","https://rionegro.datosoficiales.com/resultados/RN/4/2840/4/558/LEC.json"
