"165","205","419","420","421","422","BLC","COM","IMP","NUL","REC","hora_proceso","numero","url"
4,3,62,9,164,16,1,0,0,11,0,"2019-04-12 17:35:02","1393","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/13/1393/LRC.json"
1,1,50,6,169,22,6,0,0,6,0,"2019-04-12 17:35:02","1394","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/13/1394/LRC.json"
2,2,51,9,179,20,7,0,0,3,0,"2019-04-12 17:35:02","1395","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/13/1395/LRC.json"
0,7,50,13,165,19,5,0,0,6,0,"2019-04-12 17:35:02","1396","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/13/1396/LRC.json"
4,3,57,13,171,22,5,0,0,8,0,"2019-04-12 17:35:02","1397","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/14/1397/LRC.json"
2,4,40,12,188,9,4,0,0,5,0,"2019-04-12 17:35:02","1398","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/14/1398/LRC.json"
1,4,51,9,169,22,1,0,0,5,0,"2019-04-12 17:35:02","1399","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/14/1399/LRC.json"
2,1,53,8,171,12,7,0,0,7,0,"2019-04-12 17:35:02","1400","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/14/1400/LRC.json"
4,9,54,13,141,27,8,0,0,5,0,"2019-04-12 17:35:02","1401","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/14/1401/LRC.json"
2,9,60,7,135,14,5,0,0,8,0,"2019-04-12 17:35:02","1402","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1402/LRC.json"
2,4,55,12,166,6,6,0,0,4,0,"2019-04-12 17:35:02","1403","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1403/LRC.json"
3,7,66,6,143,14,16,0,0,5,0,"2019-04-12 17:35:02","1404","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1404/LRC.json"
2,8,65,8,163,13,4,0,0,13,0,"2019-04-12 17:35:02","1405","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1405/LRC.json"
1,1,55,7,171,16,2,0,0,10,0,"2019-04-12 17:35:02","1406","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1406/LRC.json"
3,4,54,14,145,26,5,0,0,6,0,"2019-04-12 17:35:02","1407","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/15/1407/LRC.json"
4,2,63,12,172,18,5,0,0,5,0,"2019-04-12 17:35:02","1408","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1408/LRC.json"
3,3,48,7,184,13,6,0,0,1,0,"2019-04-12 17:35:02","1409","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1409/LRC.json"
3,7,57,11,168,11,7,0,0,6,0,"2019-04-12 17:35:02","1410","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1410/LRC.json"
2,5,57,15,161,11,3,0,0,9,0,"2019-04-12 17:35:02","1411","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1411/LRC.json"
4,5,61,8,169,15,5,0,0,7,0,"2019-04-12 17:35:02","1412","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1412/LRC.json"
4,10,62,7,145,18,8,0,0,4,0,"2019-04-12 17:35:02","1413","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1413/LRC.json"
0,6,48,7,155,19,8,0,0,3,0,"2019-04-12 17:35:02","1414","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1414/LRC.json"
1,4,48,3,177,18,10,0,0,2,0,"2019-04-12 17:35:02","1415","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/16/1415/LRC.json"
1,7,59,5,154,27,5,0,0,2,0,"2019-04-12 17:35:02","1416","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1416/LRC.json"
1,2,55,12,155,21,4,0,0,2,0,"2019-04-12 17:35:02","1417","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1417/LRC.json"
1,3,67,6,173,17,5,0,0,7,0,"2019-04-12 17:35:02","1418","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1418/LRC.json"
2,4,57,13,168,21,4,0,0,6,0,"2019-04-12 17:35:02","1419","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1419/LRC.json"
1,10,56,6,153,26,6,0,0,8,0,"2019-04-12 17:35:02","1420","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1420/LRC.json"
3,9,51,9,156,35,3,0,0,12,0,"2019-04-12 17:35:02","1421","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1421/LRC.json"
2,3,55,7,163,10,4,0,0,8,0,"2019-04-12 17:35:02","1422","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1422/LRC.json"
3,0,55,7,144,21,14,0,0,10,0,"2019-04-12 17:35:02","1423","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1423/LRC.json"
2,3,56,5,159,25,6,0,0,5,0,"2019-04-12 17:35:02","1424","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1424/LRC.json"
4,4,47,12,167,30,1,0,0,6,0,"2019-04-12 17:35:02","1425","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/17/1425/LRC.json"
0,0,51,10,155,19,5,0,0,8,0,"2019-04-12 17:35:02","1426","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1426/LRC.json"
5,4,70,10,150,10,5,0,0,5,0,"2019-04-12 17:35:02","1427","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1427/LRC.json"
0,2,50,14,158,16,7,0,0,12,0,"2019-04-12 17:35:02","1428","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1428/LRC.json"
3,6,56,8,168,10,4,0,0,6,0,"2019-04-12 17:35:02","1429","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1429/LRC.json"
3,3,60,10,155,20,6,0,0,6,0,"2019-04-12 17:35:02","1430","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1430/LRC.json"
4,3,56,11,154,15,6,0,0,7,0,"2019-04-12 17:35:02","1431","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1431/LRC.json"
3,4,66,25,148,16,5,0,0,2,0,"2019-04-12 17:35:02","1432","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/18/1432/LRC.json"
2,4,58,9,171,18,8,0,0,9,0,"2019-04-12 17:35:02","1433","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1433/LRC.json"
2,3,72,6,154,12,7,0,0,6,0,"2019-04-12 17:35:02","1434","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1434/LRC.json"
3,3,62,17,163,17,3,0,0,0,0,"2019-04-12 17:35:02","1435","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1435/LRC.json"
5,2,67,7,162,21,9,0,0,3,0,"2019-04-12 17:35:02","1436","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1436/LRC.json"
3,4,77,7,150,20,3,0,0,2,0,"2019-04-12 17:35:02","1437","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1437/LRC.json"
5,8,66,6,150,17,5,0,0,3,0,"2019-04-12 17:35:02","1438","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/19/1438/LRC.json"
0,2,55,9,159,9,13,0,0,10,0,"2019-04-12 17:35:02","1300","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1300/LRC.json"
2,10,66,3,153,12,9,0,0,6,0,"2019-04-12 17:35:02","1301","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1301/LRC.json"
0,6,82,12,131,21,8,0,0,9,0,"2019-04-12 17:35:02","1302","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1302/LRC.json"
3,5,59,14,129,26,7,0,0,5,0,"2019-04-12 17:35:02","1303","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1303/LRC.json"
2,9,61,10,172,11,4,0,0,5,0,"2019-04-12 17:35:02","1304","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1304/LRC.json"
0,2,57,5,159,17,6,0,0,8,0,"2019-04-12 17:35:02","1305","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1305/LRC.json"
1,5,51,9,166,22,3,0,0,5,0,"2019-04-12 17:35:02","1306","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1306/LRC.json"
1,5,62,5,173,14,9,0,0,10,0,"2019-04-12 17:35:02","1307","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1307/LRC.json"
1,4,68,13,142,20,20,0,0,0,0,"2019-04-12 17:35:02","1308","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/2/1308/LRC.json"
1,2,51,18,146,22,6,0,0,10,0,"2019-04-12 17:35:02","1439","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1439/LRC.json"
1,6,55,10,157,29,9,0,0,3,0,"2019-04-12 17:35:02","1440","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1440/LRC.json"
3,7,50,5,186,8,2,0,0,4,0,"2019-04-12 17:35:02","1441","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1441/LRC.json"
2,4,74,12,148,12,11,0,0,8,0,"2019-04-12 17:35:02","1442","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1442/LRC.json"
3,5,63,8,170,10,11,0,0,2,0,"2019-04-12 17:35:02","1443","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1443/LRC.json"
1,7,58,10,156,10,11,0,0,4,0,"2019-04-12 17:35:02","1444","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1444/LRC.json"
4,4,42,8,189,15,0,0,0,7,0,"2019-04-12 17:35:02","1445","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1445/LRC.json"
4,1,44,7,160,13,9,0,0,3,0,"2019-04-12 17:35:02","1446","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/20/1446/LRC.json"
0,2,49,7,193,7,9,0,0,5,0,"2019-04-12 17:35:02","1447","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1447/LRC.json"
5,1,56,11,173,20,8,0,0,5,0,"2019-04-12 17:35:02","1448","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1448/LRC.json"
0,7,46,4,156,24,8,0,0,12,0,"2019-04-12 17:35:02","1449","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1449/LRC.json"
1,1,44,10,154,19,12,0,0,4,0,"2019-04-12 17:35:02","1450","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1450/LRC.json"
5,4,55,0,154,15,17,0,0,6,0,"2019-04-12 17:35:02","1451","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1451/LRC.json"
5,10,42,9,178,13,13,0,0,6,0,"2019-04-12 17:35:02","1452","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1452/LRC.json"
0,8,44,17,179,21,8,0,0,4,0,"2019-04-12 17:35:02","1453","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1453/LRC.json"
1,7,59,10,163,21,6,0,0,12,0,"2019-04-12 17:35:02","1454","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1454/LRC.json"
2,1,65,9,173,9,7,0,0,5,0,"2019-04-12 17:35:02","1455","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/21/1455/LRC.json"
3,6,46,6,174,12,8,0,0,6,0,"2019-04-12 17:35:02","1456","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1456/LRC.json"
2,3,58,8,170,16,6,0,0,5,0,"2019-04-12 17:35:02","1457","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1457/LRC.json"
0,2,63,16,133,17,22,0,0,0,0,"2019-04-12 17:35:02","1458","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1458/LRC.json"
4,2,58,10,156,11,8,0,0,3,0,"2019-04-12 17:35:02","1459","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1459/LRC.json"
1,2,58,11,170,20,8,0,0,6,0,"2019-04-12 17:35:02","1460","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1460/LRC.json"
3,3,50,8,174,22,8,0,0,3,0,"2019-04-12 17:35:02","1461","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1461/LRC.json"
5,0,63,14,119,2,41,0,0,6,0,"2019-04-12 17:35:02","1462","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1462/LRC.json"
1,2,58,10,160,27,3,0,0,4,0,"2019-04-12 17:35:02","1463","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1463/LRC.json"
2,5,54,9,170,15,6,0,0,3,0,"2019-04-12 17:35:02","1464","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1464/LRC.json"
3,5,54,4,170,14,7,0,0,1,0,"2019-04-12 17:35:02","1465","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/22/1465/LRC.json"
0,3,79,6,151,9,3,0,0,6,0,"2019-04-12 17:35:02","1466","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1466/LRC.json"
1,4,68,10,140,21,18,0,0,13,0,"2019-04-12 17:35:02","1467","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1467/LRC.json"
5,10,55,6,184,14,4,0,0,8,0,"2019-04-12 17:35:02","1468","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1468/LRC.json"
2,7,59,6,175,17,6,0,0,4,0,"2019-04-12 17:35:02","1469","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1469/LRC.json"
2,2,0,0,174,17,49,0,0,6,0,"2019-04-12 17:35:02","1470","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1470/LRC.json"
4,1,52,11,151,24,6,0,0,5,0,"2019-04-12 17:35:02","1471","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1471/LRC.json"
3,5,60,7,155,16,5,0,0,12,0,"2019-04-12 17:35:02","1472","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/23/1472/LRC.json"
3,1,44,8,148,22,3,0,0,16,0,"2019-04-12 17:35:02","1473","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/24/1473/LRC.json"
1,5,53,9,153,27,3,0,0,7,0,"2019-04-12 17:35:02","1474","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/24/1474/LRC.json"
3,0,46,10,178,11,4,0,0,2,0,"2019-04-12 17:35:02","1475","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/24/1475/LRC.json"
4,3,55,7,161,24,5,0,0,8,0,"2019-04-12 17:35:02","1476","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/24/1476/LRC.json"
2,4,46,11,158,22,9,0,0,1,0,"2019-04-12 17:35:02","1477","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/24/1477/LRC.json"
2,4,50,9,157,26,4,0,0,11,0,"2019-04-12 17:35:02","1309","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1309/LRC.json"
3,4,32,5,167,30,17,0,0,2,0,"2019-04-12 17:35:02","1310","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1310/LRC.json"
3,2,54,9,145,14,6,0,0,12,0,"2019-04-12 17:35:02","1311","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1311/LRC.json"
1,6,69,5,156,22,3,0,0,5,0,"2019-04-12 17:35:02","1312","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1312/LRC.json"
0,3,61,15,157,15,11,0,0,6,0,"2019-04-12 17:35:02","1313","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1313/LRC.json"
3,4,57,5,154,22,15,0,0,5,0,"2019-04-12 17:35:02","1314","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1314/LRC.json"
3,3,60,6,162,25,5,0,0,7,0,"2019-04-12 17:35:02","1315","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1315/LRC.json"
0,10,65,4,159,17,7,0,0,3,0,"2019-04-12 17:35:02","1316","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1316/LRC.json"
4,3,41,8,168,22,7,0,0,4,0,"2019-04-12 17:35:02","1317","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1317/LRC.json"
2,8,63,12,155,19,4,0,0,5,0,"2019-04-12 17:35:02","1318","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/3/1318/LRC.json"
2,7,53,8,170,21,7,0,0,3,0,"2019-04-12 17:35:02","1319","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1319/LRC.json"
2,7,52,10,159,19,11,0,0,3,0,"2019-04-12 17:35:02","1320","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1320/LRC.json"
1,3,57,5,145,23,7,0,0,4,0,"2019-04-12 17:35:02","1321","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1321/LRC.json"
2,0,56,9,177,11,7,0,0,5,0,"2019-04-12 17:35:02","1322","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1322/LRC.json"
2,3,58,7,161,19,10,0,0,11,0,"2019-04-12 17:35:02","1323","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1323/LRC.json"
1,5,66,10,164,19,13,0,0,1,0,"2019-04-12 17:35:02","1324","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1324/LRC.json"
2,4,40,7,171,23,5,0,0,7,0,"2019-04-12 17:35:02","1325","https://www.jusrionegro.gov.ar/web/institucional/tribunal-electoral/resultados/2019/abril/resultados/RN/AVO/65/4/1325/LRC.json"
