"102","104","1539","1547","1548","1549","1550","20","30","31","524","8","BLC","IMP","NUL","REC","hora_proceso","numero","url"
1,0,1,1,31,0,174,3,38,0,1,3,14,0,4,0,"2019-05-12 22:35:01","7320","http://www.datosoficiales.com/resultados/CO/20/207/2/7320/GOB.json"
1,0,2,0,22,2,179,1,34,0,2,2,16,0,2,0,"2019-05-12 21:30:01","7321","http://www.datosoficiales.com/resultados/CO/20/207/2/7321/GOB.json"
0,2,1,0,21,1,179,0,44,0,0,0,16,0,6,0,"2019-05-12 21:25:01","7322","http://www.datosoficiales.com/resultados/CO/20/207/2/7322/GOB.json"
0,1,0,0,26,1,146,1,43,0,2,0,24,0,5,2,"2019-05-12 21:30:01","7323","http://www.datosoficiales.com/resultados/CO/20/207/2/7323/GOB.json"
1,0,1,2,21,1,153,0,42,0,1,0,1,0,25,0,"2019-05-12 22:00:01","7324","http://www.datosoficiales.com/resultados/CO/20/207/2/7324/GOB.json"
0,1,0,2,22,0,166,0,51,0,0,0,21,0,3,0,"2019-05-12 22:15:01","7325","http://www.datosoficiales.com/resultados/CO/20/207/2/7325/GOB.json"
0,3,0,1,36,0,164,1,22,0,3,0,55,0,2,0,"2019-05-12 22:55:02","7330","http://www.datosoficiales.com/resultados/CO/20/229/1/7330/GOB.json"
0,2,0,0,36,0,152,0,28,0,0,0,63,0,2,1,"2019-05-12 22:00:01","7331","http://www.datosoficiales.com/resultados/CO/20/229/1/7331/GOB.json"
0,3,0,0,43,0,153,0,8,0,0,0,59,0,7,3,"2019-05-12 22:35:01","7332","http://www.datosoficiales.com/resultados/CO/20/229/1/7332/GOB.json"
0,3,0,0,52,0,127,0,24,0,0,0,74,0,2,0,"2019-05-12 22:55:02","7333","http://www.datosoficiales.com/resultados/CO/20/229/1/7333/GOB.json"
0,5,0,2,46,0,143,3,40,1,4,1,42,0,1,0,"2019-05-12 22:55:02","7334","http://www.datosoficiales.com/resultados/CO/20/229/1/7334/GOB.json"
0,0,1,0,30,0,147,1,22,0,1,0,0,0,3,59,"2019-05-12 22:20:01","7343","http://www.datosoficiales.com/resultados/CO/20/256/1/7343/GOB.json"
1,2,1,2,23,0,160,0,18,1,2,0,62,0,3,0,"2019-05-12 22:55:02","7344","http://www.datosoficiales.com/resultados/CO/20/256/1/7344/GOB.json"
0,2,0,0,38,1,146,0,21,0,3,0,45,0,3,0,"2019-05-12 23:20:01","7345","http://www.datosoficiales.com/resultados/CO/20/256/1/7345/GOB.json"
0,1,0,0,45,2,152,0,18,0,1,0,49,0,2,0,"2019-05-12 22:35:01","7346","http://www.datosoficiales.com/resultados/CO/20/256/1/7346/GOB.json"
0,0,0,0,68,2,157,0,12,0,3,1,30,0,0,0,"2019-05-12 21:50:01","7404","http://www.datosoficiales.com/resultados/CO/20/306/1/7404/GOB.json"
0,3,0,3,65,1,163,0,15,1,0,0,26,0,3,1,"2019-05-12 20:25:01","7405","http://www.datosoficiales.com/resultados/CO/20/306/1/7405/GOB.json"
1,3,1,1,62,1,179,1,4,0,0,0,18,0,3,0,"2019-05-12 23:20:01","7406","http://www.datosoficiales.com/resultados/CO/20/306/1/7406/GOB.json"
0,1,1,0,68,0,158,0,8,0,3,0,27,0,1,1,"2019-05-12 22:15:01","7407","http://www.datosoficiales.com/resultados/CO/20/306/1/7407/GOB.json"
1,1,0,1,77,2,156,1,14,1,2,0,1,0,1,0,"2019-05-12 21:30:01","7408","http://www.datosoficiales.com/resultados/CO/20/306/1/7408/GOB.json"
0,0,1,0,69,2,169,1,10,0,2,2,19,0,0,0,"2019-05-12 22:50:01","7409","http://www.datosoficiales.com/resultados/CO/20/306/1/7409/GOB.json"
1,1,0,0,57,0,154,3,14,0,2,1,41,0,4,0,"2019-05-12 22:35:01","7410","http://www.datosoficiales.com/resultados/CO/20/306/1/7410/GOB.json"
1,0,0,0,7,0,110,0,24,0,0,0,27,0,0,0,"2019-05-12 20:20:01","7391","http://www.datosoficiales.com/resultados/CO/20/347/1/7391/GOB.json"
0,0,0,0,1,0,109,0,32,0,0,0,17,0,3,0,"2019-05-12 20:10:01","7392","http://www.datosoficiales.com/resultados/CO/20/347/1/7392/GOB.json"
0,2,2,1,44,0,166,1,6,0,4,2,33,1,4,1,"2019-05-12 20:20:01","7460","http://www.datosoficiales.com/resultados/CO/20/348/1/7460/GOB.json"
0,0,0,0,82,0,144,0,9,0,2,2,21,0,7,0,"2019-05-12 22:05:01","7461","http://www.datosoficiales.com/resultados/CO/20/348/1/7461/GOB.json"
1,1,0,1,110,0,94,1,22,1,2,0,21,0,2,0,"2019-05-12 22:20:01","7462","http://www.datosoficiales.com/resultados/CO/20/348/1/7462/GOB.json"
2,2,1,0,81,1,157,0,5,1,0,0,14,0,10,0,"2019-05-12 22:40:01","7463","http://www.datosoficiales.com/resultados/CO/20/348/1/7463/GOB.json"
0,0,1,0,65,1,174,3,9,0,0,1,17,0,5,0,"2019-05-12 21:30:01","7464","http://www.datosoficiales.com/resultados/CO/20/348/1/7464/GOB.json"
1,0,1,0,86,2,155,1,7,0,2,0,20,0,5,0,"2019-05-12 21:50:01","7465","http://www.datosoficiales.com/resultados/CO/20/348/1/7465/GOB.json"
0,0,0,0,52,0,164,0,17,1,2,1,29,0,5,0,"2019-05-12 22:50:01","7466","http://www.datosoficiales.com/resultados/CO/20/348/1/7466/GOB.json"
0,1,0,0,62,0,185,1,6,1,1,0,19,0,2,0,"2019-05-12 21:50:01","7467","http://www.datosoficiales.com/resultados/CO/20/348/1/7467/GOB.json"
2,0,3,0,87,0,144,0,11,0,3,1,25,0,1,0,"2019-05-12 21:45:01","7468","http://www.datosoficiales.com/resultados/CO/20/348/2/7468/GOB.json"
1,2,0,2,49,2,191,2,6,0,0,0,18,0,2,0,"2019-05-12 23:00:01","7469","http://www.datosoficiales.com/resultados/CO/20/348/2/7469/GOB.json"
1,1,0,0,73,0,165,1,14,0,3,0,20,0,6,0,"2019-05-12 21:25:01","7470","http://www.datosoficiales.com/resultados/CO/20/348/2/7470/GOB.json"
1,0,0,1,95,1,159,0,5,0,5,0,3,1,5,2,"2019-05-12 21:10:01","7471","http://www.datosoficiales.com/resultados/CO/20/348/2/7471/GOB.json"
0,2,0,1,69,3,156,2,9,1,5,1,15,0,5,0,"2019-05-12 22:15:01","7472","http://www.datosoficiales.com/resultados/CO/20/348/2/7472/GOB.json"
1,0,0,0,72,1,167,1,9,0,2,2,25,0,1,0,"2019-05-12 21:45:01","7473","http://www.datosoficiales.com/resultados/CO/20/348/2/7473/GOB.json"
1,0,1,0,49,1,186,1,13,1,2,3,15,0,2,0,"2019-05-12 21:25:01","7474","http://www.datosoficiales.com/resultados/CO/20/348/2/7474/GOB.json"
5,0,1,2,44,9,116,1,18,1,4,2,27,0,8,0,"2019-05-12 22:40:01","7494","http://www.datosoficiales.com/resultados/CO/20/398/1/7494/GOB.json"
4,0,0,5,41,6,118,1,13,1,4,0,36,0,13,0,"2019-05-12 22:05:01","7495","http://www.datosoficiales.com/resultados/CO/20/398/1/7495/GOB.json"
3,0,1,2,33,2,128,2,19,0,7,2,27,0,10,0,"2019-05-12 23:00:01","7496","http://www.datosoficiales.com/resultados/CO/20/398/1/7496/GOB.json"
2,2,3,6,49,2,118,2,19,0,7,1,26,0,11,0,"2019-05-12 22:40:01","7497","http://www.datosoficiales.com/resultados/CO/20/398/1/7497/GOB.json"
2,1,1,8,39,5,132,3,29,4,9,0,19,0,14,0,"2019-05-12 23:10:01","7498","http://www.datosoficiales.com/resultados/CO/20/398/1/7498/GOB.json"
3,2,0,2,38,3,97,2,15,0,8,0,40,0,23,0,"2019-05-12 23:40:01","7499","http://www.datosoficiales.com/resultados/CO/20/398/1/7499/GOB.json"
10,0,1,3,62,4,113,2,24,0,4,0,25,0,5,0,"2019-05-12 23:15:01","7500","http://www.datosoficiales.com/resultados/CO/20/398/1/7500/GOB.json"
0,3,0,4,47,5,140,4,20,0,4,1,22,0,8,0,"2019-05-12 22:50:01","7501","http://www.datosoficiales.com/resultados/CO/20/398/1/7501/GOB.json"
2,2,1,6,44,8,134,0,19,0,10,0,25,15,0,0,"2019-05-12 23:25:01","7502","http://www.datosoficiales.com/resultados/CO/20/398/1/7502/GOB.json"
9,0,1,4,53,8,124,0,25,0,8,0,15,0,5,0,"2019-05-12 23:00:01","7503","http://www.datosoficiales.com/resultados/CO/20/398/1/7503/GOB.json"
1,1,0,2,63,9,103,2,23,0,12,0,13,0,9,0,"2019-05-12 22:40:01","7504","http://www.datosoficiales.com/resultados/CO/20/398/1/7504/GOB.json"
6,1,0,3,43,8,121,1,27,0,8,1,31,0,0,0,"2019-05-12 21:00:01","7505","http://www.datosoficiales.com/resultados/CO/20/398/1/7505/GOB.json"
5,1,1,0,42,7,124,2,29,1,9,0,14,0,4,0,"2019-05-12 22:20:01","7506","http://www.datosoficiales.com/resultados/CO/20/398/1/7506/GOB.json"
4,1,0,5,54,9,111,1,21,0,4,1,22,0,10,0,"2019-05-12 23:15:01","7601","http://www.datosoficiales.com/resultados/CO/20/398/10/7601/GOB.json"
0,1,1,6,35,5,117,2,30,1,7,0,17,0,0,0,"2019-05-12 22:45:02","7602","http://www.datosoficiales.com/resultados/CO/20/398/10/7602/GOB.json"
2,0,0,1,58,1,118,1,28,1,13,1,23,0,6,0,"2019-05-12 22:25:01","7603","http://www.datosoficiales.com/resultados/CO/20/398/10/7603/GOB.json"
2,0,1,5,27,5,130,1,29,1,11,1,27,0,8,0,"2019-05-12 23:10:01","7604","http://www.datosoficiales.com/resultados/CO/20/398/10/7604/GOB.json"
4,1,0,4,72,8,125,1,20,0,4,0,25,0,0,0,"2019-05-12 21:35:02","7605","http://www.datosoficiales.com/resultados/CO/20/398/10/7605/GOB.json"
7,0,0,3,52,3,99,2,26,0,11,0,28,0,5,0,"2019-05-12 22:35:01","7606","http://www.datosoficiales.com/resultados/CO/20/398/10/7606/GOB.json"
1,0,0,7,37,1,139,1,18,1,4,1,26,0,8,0,"2019-05-12 22:25:01","7607","http://www.datosoficiales.com/resultados/CO/20/398/10/7607/GOB.json"
4,1,1,3,52,5,114,0,17,0,8,0,26,0,7,0,"2019-05-12 22:40:01","7608","http://www.datosoficiales.com/resultados/CO/20/398/10/7608/GOB.json"
2,0,0,4,54,6,124,3,28,0,2,2,20,0,6,0,"2019-05-12 21:15:01","7609","http://www.datosoficiales.com/resultados/CO/20/398/10/7609/GOB.json"
3,1,2,5,51,6,107,3,21,1,15,0,11,0,8,0,"2019-05-12 21:30:01","7610","http://www.datosoficiales.com/resultados/CO/20/398/11/7610/GOB.json"
4,0,0,6,49,4,115,2,26,1,7,0,214,0,7,21,"2019-05-12 23:30:01","7611","http://www.datosoficiales.com/resultados/CO/20/398/11/7611/GOB.json"
3,1,1,2,36,3,125,1,14,1,5,0,18,0,8,0,"2019-05-12 23:00:01","7612","http://www.datosoficiales.com/resultados/CO/20/398/11/7612/GOB.json"
2,0,0,7,42,4,111,0,24,0,6,0,31,0,12,0,"2019-05-13 00:25:01","7613","http://www.datosoficiales.com/resultados/CO/20/398/11/7613/GOB.json"
0,2,0,4,34,1,133,2,19,0,6,1,29,0,5,0,"2019-05-12 22:25:01","7614","http://www.datosoficiales.com/resultados/CO/20/398/11/7614/GOB.json"
2,0,0,8,29,1,111,2,24,0,4,0,33,0,33,0,"2019-05-12 20:50:01","7615","http://www.datosoficiales.com/resultados/CO/20/398/11/7615/GOB.json"
3,0,0,0,52,4,136,7,15,0,3,0,28,0,9,0,"2019-05-12 22:55:02","7616","http://www.datosoficiales.com/resultados/CO/20/398/12/7616/GOB.json"
0,0,1,3,26,7,105,2,13,1,10,0,3,0,33,0,"2019-05-12 23:10:01","7617","http://www.datosoficiales.com/resultados/CO/20/398/12/7617/GOB.json"
5,1,2,3,45,4,127,1,23,3,5,0,23,0,8,0,"2019-05-12 22:45:02","7618","http://www.datosoficiales.com/resultados/CO/20/398/12/7618/GOB.json"
0,0,0,1,57,3,115,3,23,0,5,0,17,0,8,0,"2019-05-12 22:00:01","7619","http://www.datosoficiales.com/resultados/CO/20/398/12/7619/GOB.json"
3,1,0,3,48,5,98,1,27,2,7,1,7,0,8,0,"2019-05-12 22:20:01","7620","http://www.datosoficiales.com/resultados/CO/20/398/12/7620/GOB.json"
1,0,0,1,37,2,138,1,28,0,5,0,34,0,7,0,"2019-05-12 22:00:01","7621","http://www.datosoficiales.com/resultados/CO/20/398/12/7621/GOB.json"
5,0,0,2,46,10,120,0,25,1,5,1,22,0,4,0,"2019-05-12 22:05:01","7622","http://www.datosoficiales.com/resultados/CO/20/398/12/7622/GOB.json"
3,0,0,3,44,4,121,1,25,0,9,0,10,0,15,3,"2019-05-12 22:10:01","7623","http://www.datosoficiales.com/resultados/CO/20/398/12/7623/GOB.json"
1,1,1,3,47,5,123,3,14,2,9,0,27,0,3,0,"2019-05-12 23:00:01","7624","http://www.datosoficiales.com/resultados/CO/20/398/12/7624/GOB.json"
2,2,1,5,59,5,100,1,23,1,13,0,20,0,14,0,"2019-05-12 22:10:01","7625","http://www.datosoficiales.com/resultados/CO/20/398/12/7625/GOB.json"
6,0,1,3,54,4,114,2,23,1,3,0,24,0,6,0,"2019-05-12 22:10:01","7626","http://www.datosoficiales.com/resultados/CO/20/398/12/7626/GOB.json"
5,0,0,3,48,3,126,0,25,1,9,0,27,0,7,0,"2019-05-13 01:05:01","7627","http://www.datosoficiales.com/resultados/CO/20/398/13/7627/GOB.json"
2,0,1,6,57,8,113,3,15,0,4,0,33,0,8,0,"2019-05-12 23:35:01","7628","http://www.datosoficiales.com/resultados/CO/20/398/13/7628/GOB.json"
3,0,1,7,45,2,129,2,31,0,7,0,13,0,4,2,"2019-05-12 23:15:01","7629","http://www.datosoficiales.com/resultados/CO/20/398/13/7629/GOB.json"
4,1,1,2,35,7,126,1,20,1,7,1,18,0,3,1,"2019-05-13 01:10:01","7630","http://www.datosoficiales.com/resultados/CO/20/398/13/7630/GOB.json"
1,0,0,4,27,3,125,4,18,0,2,2,29,0,6,0,"2019-05-13 01:10:01","7631","http://www.datosoficiales.com/resultados/CO/20/398/13/7631/GOB.json"
4,1,0,3,38,4,125,3,26,1,3,0,30,0,11,0,"2019-05-12 23:20:01","7632","http://www.datosoficiales.com/resultados/CO/20/398/13/7632/GOB.json"
0,0,2,2,40,2,129,2,32,1,5,0,29,0,12,0,"2019-05-12 23:20:01","7633","http://www.datosoficiales.com/resultados/CO/20/398/13/7633/GOB.json"
2,1,0,2,45,11,109,2,22,0,2,1,24,0,4,1,"2019-05-12 23:10:01","7634","http://www.datosoficiales.com/resultados/CO/20/398/13/7634/GOB.json"
5,2,1,3,51,2,122,4,19,0,8,0,27,0,6,0,"2019-05-13 01:10:01","7635","http://www.datosoficiales.com/resultados/CO/20/398/13/7635/GOB.json"
4,1,1,1,35,10,135,1,21,1,7,0,17,0,5,0,"2019-05-12 23:25:01","7636","http://www.datosoficiales.com/resultados/CO/20/398/13/7636/GOB.json"
1,0,0,5,53,5,116,1,28,2,9,0,0,0,5,14,"2019-05-12 23:10:01","7637","http://www.datosoficiales.com/resultados/CO/20/398/13/7637/GOB.json"
4,0,1,1,63,1,127,4,20,1,4,0,35,0,9,0,"2019-05-13 01:10:01","7638","http://www.datosoficiales.com/resultados/CO/20/398/13/7638/GOB.json"
4,1,0,3,52,2,120,4,22,0,9,1,19,0,6,0,"2019-05-12 23:20:01","7639","http://www.datosoficiales.com/resultados/CO/20/398/13/7639/GOB.json"
1,0,1,9,29,4,118,1,24,2,7,2,21,0,11,0,"2019-05-12 23:40:01","7640","http://www.datosoficiales.com/resultados/CO/20/398/14/7640/GOB.json"
0,1,1,4,59,5,110,1,26,1,2,0,17,0,10,0,"2019-05-12 23:00:01","7641","http://www.datosoficiales.com/resultados/CO/20/398/14/7641/GOB.json"
0,2,2,2,42,4,93,2,23,0,9,1,27,0,2,0,"2019-05-12 23:00:01","7642","http://www.datosoficiales.com/resultados/CO/20/398/14/7642/GOB.json"
2,0,0,0,49,1,134,0,20,1,5,0,20,0,11,0,"2019-05-12 22:50:01","7643","http://www.datosoficiales.com/resultados/CO/20/398/14/7643/GOB.json"
1,2,2,3,36,5,118,5,23,1,5,0,28,0,12,0,"2019-05-12 23:35:01","7644","http://www.datosoficiales.com/resultados/CO/20/398/14/7644/GOB.json"
1,0,1,3,52,6,137,1,27,0,4,2,22,0,5,0,"2019-05-12 22:50:01","7645","http://www.datosoficiales.com/resultados/CO/20/398/14/7645/GOB.json"
0,0,1,2,44,9,111,0,17,0,1,0,22,0,12,0,"2019-05-12 21:50:01","7646","http://www.datosoficiales.com/resultados/CO/20/398/14/7646/GOB.json"
1,1,1,5,62,5,97,1,14,1,4,0,18,0,10,4,"2019-05-12 22:15:01","7647","http://www.datosoficiales.com/resultados/CO/20/398/14/7647/GOB.json"
3,0,0,3,62,6,105,1,24,0,6,0,14,0,13,0,"2019-05-12 21:40:01","7648","http://www.datosoficiales.com/resultados/CO/20/398/14/7648/GOB.json"
1,1,0,6,39,6,119,3,18,1,6,0,27,0,9,2,"2019-05-12 22:45:02","7649","http://www.datosoficiales.com/resultados/CO/20/398/14/7649/GOB.json"
5,0,0,3,50,2,106,3,18,0,4,0,15,0,6,2,"2019-05-12 21:45:01","7650","http://www.datosoficiales.com/resultados/CO/20/398/14/7650/GOB.json"
1,1,0,5,48,3,124,1,21,1,8,2,24,0,5,6,"2019-05-12 22:40:01","7651","http://www.datosoficiales.com/resultados/CO/20/398/14/7651/GOB.json"
3,2,2,3,61,5,104,1,24,0,6,1,27,0,0,0,"2019-05-12 21:25:01","7652","http://www.datosoficiales.com/resultados/CO/20/398/15/7652/GOB.json"
3,1,0,5,44,5,107,1,18,0,10,2,32,0,3,0,"2019-05-12 21:20:01","7653","http://www.datosoficiales.com/resultados/CO/20/398/15/7653/GOB.json"
5,1,2,3,58,4,94,1,29,1,3,0,0,0,8,0,"2019-05-12 21:10:01","7654","http://www.datosoficiales.com/resultados/CO/20/398/15/7654/GOB.json"
3,0,0,10,58,3,103,2,24,0,7,0,16,0,11,0,"2019-05-12 20:50:01","7655","http://www.datosoficiales.com/resultados/CO/20/398/15/7655/GOB.json"
2,0,0,3,39,5,139,1,23,0,5,0,16,0,5,0,"2019-05-12 22:10:01","7656","http://www.datosoficiales.com/resultados/CO/20/398/15/7656/GOB.json"
3,2,0,5,49,8,110,1,29,0,8,1,20,0,5,0,"2019-05-12 22:00:01","7657","http://www.datosoficiales.com/resultados/CO/20/398/15/7657/GOB.json"
2,0,1,9,39,10,129,4,26,0,9,0,28,0,13,0,"2019-05-13 01:15:01","7507","http://www.datosoficiales.com/resultados/CO/20/398/2/7507/GOB.json"
1,0,3,2,26,6,140,1,26,0,6,0,27,0,8,0,"2019-05-13 01:15:01","7508","http://www.datosoficiales.com/resultados/CO/20/398/2/7508/GOB.json"
5,0,1,0,46,3,100,1,19,1,3,0,23,0,5,0,"2019-05-12 21:10:01","7509","http://www.datosoficiales.com/resultados/CO/20/398/2/7509/GOB.json"
6,0,1,4,45,3,130,1,23,0,3,1,17,0,16,0,"2019-05-13 01:20:01","7510","http://www.datosoficiales.com/resultados/CO/20/398/2/7510/GOB.json"
1,0,0,8,47,6,129,1,16,0,14,0,15,0,13,0,"2019-05-13 01:15:01","7511","http://www.datosoficiales.com/resultados/CO/20/398/2/7511/GOB.json"
5,0,1,3,56,5,120,3,24,0,9,0,16,0,6,0,"2019-05-13 01:15:01","7512","http://www.datosoficiales.com/resultados/CO/20/398/2/7512/GOB.json"
1,1,0,8,40,6,127,2,20,1,8,0,19,0,7,0,"2019-05-12 22:00:01","7513","http://www.datosoficiales.com/resultados/CO/20/398/2/7513/GOB.json"
2,2,0,5,37,8,132,1,26,1,8,0,23,0,11,0,"2019-05-12 20:25:01","7514","http://www.datosoficiales.com/resultados/CO/20/398/2/7514/GOB.json"
2,0,0,5,48,4,111,2,15,0,6,0,35,0,11,0,"2019-05-13 01:15:01","7515","http://www.datosoficiales.com/resultados/CO/20/398/2/7515/GOB.json"
6,0,0,3,54,2,110,0,32,0,7,0,16,0,8,0,"2019-05-12 23:05:01","7516","http://www.datosoficiales.com/resultados/CO/20/398/3/7516/GOB.json"
2,1,0,10,50,8,135,0,16,0,7,0,25,0,5,0,"2019-05-12 22:20:01","7517","http://www.datosoficiales.com/resultados/CO/20/398/3/7517/GOB.json"
1,1,1,7,29,4,155,0,7,1,3,0,19,0,13,0,"2019-05-12 21:45:01","7518","http://www.datosoficiales.com/resultados/CO/20/398/3/7518/GOB.json"
5,1,0,7,37,7,127,3,24,0,7,1,21,0,17,0,"2019-05-12 23:15:01","7519","http://www.datosoficiales.com/resultados/CO/20/398/3/7519/GOB.json"
1,2,2,2,46,2,135,4,14,1,8,1,21,0,7,0,"2019-05-12 23:20:01","7520","http://www.datosoficiales.com/resultados/CO/20/398/3/7520/GOB.json"
3,2,1,3,51,3,137,1,17,1,5,0,17,0,5,0,"2019-05-12 21:40:01","7521","http://www.datosoficiales.com/resultados/CO/20/398/3/7521/GOB.json"
4,1,2,9,44,4,110,1,28,0,6,0,0,0,11,28,"2019-05-12 20:45:01","7522","http://www.datosoficiales.com/resultados/CO/20/398/3/7522/GOB.json"
1,0,0,6,40,2,113,3,31,0,7,1,19,0,13,0,"2019-05-12 22:30:01","7523","http://www.datosoficiales.com/resultados/CO/20/398/3/7523/GOB.json"
2,0,0,9,36,11,129,2,18,0,5,1,29,0,8,0,"2019-05-12 22:10:01","7524","http://www.datosoficiales.com/resultados/CO/20/398/3/7524/GOB.json"
3,1,1,5,54,4,118,0,22,0,8,1,24,0,5,0,"2019-05-12 22:45:02","7525","http://www.datosoficiales.com/resultados/CO/20/398/3/7525/GOB.json"
2,3,0,10,50,2,124,4,26,0,11,0,20,0,16,0,"2019-05-12 22:55:02","7526","http://www.datosoficiales.com/resultados/CO/20/398/3/7526/GOB.json"
3,1,0,3,49,0,129,2,26,1,0,0,23,0,6,0,"2019-05-12 22:15:01","7527","http://www.datosoficiales.com/resultados/CO/20/398/3/7527/GOB.json"
3,1,1,5,55,8,113,9,17,0,11,1,16,0,13,0,"2019-05-12 21:55:01","7528","http://www.datosoficiales.com/resultados/CO/20/398/3/7528/GOB.json"
5,4,2,6,36,7,132,3,21,0,6,1,33,0,12,0,"2019-05-12 21:45:01","7529","http://www.datosoficiales.com/resultados/CO/20/398/4/7529/GOB.json"
4,0,0,4,42,4,146,3,9,0,7,1,25,0,8,0,"2019-05-12 22:35:01","7530","http://www.datosoficiales.com/resultados/CO/20/398/4/7530/GOB.json"
2,2,0,4,49,5,131,5,29,2,5,0,18,0,3,0,"2019-05-12 22:45:02","7531","http://www.datosoficiales.com/resultados/CO/20/398/4/7531/GOB.json"
5,0,0,5,37,3,128,2,31,0,12,1,15,0,0,4,"2019-05-12 23:10:01","7532","http://www.datosoficiales.com/resultados/CO/20/398/4/7532/GOB.json"
4,1,0,6,36,4,130,3,12,1,4,0,30,0,3,0,"2019-05-12 22:15:01","7533","http://www.datosoficiales.com/resultados/CO/20/398/4/7533/GOB.json"
5,1,0,5,34,2,132,3,18,1,10,0,23,0,7,0,"2019-05-12 22:25:01","7534","http://www.datosoficiales.com/resultados/CO/20/398/4/7534/GOB.json"
0,2,1,7,39,2,119,2,27,4,6,1,18,0,12,0,"2019-05-12 22:05:01","7535","http://www.datosoficiales.com/resultados/CO/20/398/4/7535/GOB.json"
0,2,1,5,41,7,113,1,24,0,6,0,22,0,12,0,"2019-05-12 23:15:01","7536","http://www.datosoficiales.com/resultados/CO/20/398/4/7536/GOB.json"
3,4,1,3,48,1,124,0,23,1,3,10,36,0,6,0,"2019-05-12 22:15:01","7537","http://www.datosoficiales.com/resultados/CO/20/398/4/7537/GOB.json"
4,0,1,7,26,5,122,4,17,1,9,0,33,0,14,0,"2019-05-12 21:45:01","7538","http://www.datosoficiales.com/resultados/CO/20/398/5/7538/GOB.json"
4,3,0,2,41,4,115,3,38,0,7,0,28,0,12,0,"2019-05-12 23:50:01","7539","http://www.datosoficiales.com/resultados/CO/20/398/5/7539/GOB.json"
6,2,0,5,35,6,116,0,24,0,9,0,37,1,6,0,"2019-05-12 23:25:01","7540","http://www.datosoficiales.com/resultados/CO/20/398/5/7540/GOB.json"
1,1,0,2,58,7,113,0,21,2,13,0,28,0,8,0,"2019-05-12 23:35:01","7541","http://www.datosoficiales.com/resultados/CO/20/398/5/7541/GOB.json"
0,0,1,3,40,6,125,2,24,0,3,0,23,0,1,0,"2019-05-12 22:10:01","7542","http://www.datosoficiales.com/resultados/CO/20/398/5/7542/GOB.json"
4,0,0,9,50,6,120,0,16,0,11,0,18,0,18,0,"2019-05-12 22:35:01","7543","http://www.datosoficiales.com/resultados/CO/20/398/5/7543/GOB.json"
1,2,2,8,44,5,116,3,14,3,7,0,25,0,9,0,"2019-05-12 21:40:01","7544","http://www.datosoficiales.com/resultados/CO/20/398/5/7544/GOB.json"
1,2,0,2,53,4,113,5,20,0,9,1,23,0,3,0,"2019-05-12 23:50:01","7545","http://www.datosoficiales.com/resultados/CO/20/398/5/7545/GOB.json"
2,2,0,3,33,4,136,2,25,0,7,1,28,0,8,0,"2019-05-12 23:05:01","7546","http://www.datosoficiales.com/resultados/CO/20/398/5/7546/GOB.json"
2,0,0,3,40,4,103,0,28,0,4,0,3,0,9,0,"2019-05-12 22:05:01","7547","http://www.datosoficiales.com/resultados/CO/20/398/5/7547/GOB.json"
2,1,1,6,35,6,139,2,18,1,13,0,21,0,7,0,"2019-05-12 21:40:01","7548","http://www.datosoficiales.com/resultados/CO/20/398/5/7548/GOB.json"
5,0,2,12,32,3,144,2,18,0,11,1,15,0,0,0,"2019-05-13 01:40:02","7549","http://www.datosoficiales.com/resultados/CO/20/398/6/7549/GOB.json"
2,2,1,5,49,4,115,2,19,0,4,0,16,0,9,2,"2019-05-12 23:45:01","7550","http://www.datosoficiales.com/resultados/CO/20/398/6/7550/GOB.json"
0,0,0,2,45,6,135,1,16,0,8,1,17,0,6,0,"2019-05-12 21:40:01","7551","http://www.datosoficiales.com/resultados/CO/20/398/6/7551/GOB.json"
0,0,0,4,39,5,133,3,21,0,4,1,32,0,0,0,"2019-05-12 23:40:01","7552","http://www.datosoficiales.com/resultados/CO/20/398/6/7552/GOB.json"
3,2,0,6,30,0,132,3,26,0,2,0,6,0,14,0,"2019-05-12 23:35:01","7553","http://www.datosoficiales.com/resultados/CO/20/398/6/7553/GOB.json"
1,2,0,7,53,8,118,2,22,1,12,1,17,0,5,0,"2019-05-13 01:40:02","7554","http://www.datosoficiales.com/resultados/CO/20/398/6/7554/GOB.json"
1,1,0,0,58,2,111,2,26,1,9,0,16,0,9,0,"2019-05-12 22:45:02","7555","http://www.datosoficiales.com/resultados/CO/20/398/6/7555/GOB.json"
3,0,1,5,34,7,126,0,23,1,17,1,43,0,4,0,"2019-05-13 01:40:02","7556","http://www.datosoficiales.com/resultados/CO/20/398/6/7556/GOB.json"
7,1,0,1,38,3,134,2,19,0,10,1,17,0,8,0,"2019-05-13 01:40:02","7557","http://www.datosoficiales.com/resultados/CO/20/398/6/7557/GOB.json"
1,1,0,5,52,5,125,1,30,1,7,0,25,0,6,0,"2019-05-13 01:40:02","7558","http://www.datosoficiales.com/resultados/CO/20/398/6/7558/GOB.json"
4,0,0,3,34,4,135,0,22,0,2,0,32,0,9,1,"2019-05-12 21:15:01","7559","http://www.datosoficiales.com/resultados/CO/20/398/6/7559/GOB.json"
2,1,1,0,44,8,144,2,17,0,6,0,35,0,7,0,"2019-05-13 01:40:02","7560","http://www.datosoficiales.com/resultados/CO/20/398/6/7560/GOB.json"
2,0,1,3,48,6,111,1,29,0,5,0,16,0,9,0,"2019-05-12 21:20:01","7561","http://www.datosoficiales.com/resultados/CO/20/398/6/7561/GOB.json"
