"1","151","166","180","190","191","192","193","23","40","41","50","64","67","673","674","675","72","74","842","858","863","865","867","880","882","883","887","900","901","903","905","907","908","910","911","912","913","914","915","BLC","IMP","OBS","REC","hora_proceso","numero","url"
1,39,4,7,4,5,5,3,3,6,1,4,23,1,7,14,14,,0,3,0,4,3,4,,6,,5,5,6,3,3,17,26,,,,,4,2,14,0,1,0,"2023-04-16 19:15:01","226","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/226/INT.json"
2,39,9,5,3,8,5,7,3,8,5,3,26,2,7,12,17,,2,2,3,2,1,1,,6,,2,3,10,5,2,6,25,,,,,8,1,13,0,0,0,"2023-04-16 19:15:01","227","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/227/INT.json"
7,39,3,11,6,16,6,5,6,3,3,4,27,4,6,7,11,,5,1,3,2,3,3,,4,,4,2,4,2,3,4,18,,,,,4,3,12,0,0,0,"2023-04-16 19:15:01","228","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/228/INT.json"
4,49,5,1,3,9,4,3,7,7,4,2,22,4,9,4,10,,3,4,1,2,2,4,,8,,4,5,3,5,4,15,29,,,,,5,2,17,0,0,0,"2023-04-16 19:15:01","229","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/229/INT.json"
3,45,3,3,5,9,7,3,3,1,1,1,20,1,7,8,10,,4,2,4,4,0,5,,3,,2,6,6,7,1,8,18,,,,,6,4,9,0,0,0,"2023-04-16 19:15:01","230","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/230/INT.json"
1,45,2,8,4,8,5,4,4,3,5,1,24,2,8,15,14,,2,5,3,3,2,1,,13,,5,1,6,3,3,11,25,,,,,6,2,9,0,0,0,"2023-04-16 19:15:01","231","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/231/INT.json"
2,37,7,7,4,10,8,8,7,1,4,2,26,3,8,11,12,,3,0,2,4,2,2,,6,,8,3,2,5,4,6,21,,,,,8,2,16,0,0,0,"2023-04-16 19:15:01","232","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/232/INT.json"
6,48,4,7,5,6,5,3,1,6,5,3,16,2,7,13,15,,2,1,3,2,2,2,,5,,2,5,4,8,3,10,23,,,,,10,3,12,0,0,0,"2023-04-16 19:15:01","233","https://neuquen.datosoficiales.com/resultados/NE/1/22/11/233/INT.json"
2,32,1,4,6,12,7,2,5,2,2,2,29,4,7,11,14,,1,1,1,5,6,1,,7,,4,2,11,4,4,5,21,,,,,6,3,11,0,0,0,"2023-04-16 19:50:01","234","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/234/INT.json"
4,24,2,9,1,12,6,3,5,6,1,2,24,4,9,13,17,,2,4,2,4,2,5,,5,,3,3,3,6,1,14,21,,,,,7,2,17,0,0,0,"2023-04-16 20:45:01","235","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/235/INT.json"
7,32,3,6,3,13,7,1,5,8,3,4,12,3,6,15,7,,2,2,1,1,3,6,,7,,3,3,7,1,0,14,23,,,,,5,3,16,0,0,0,"2023-04-16 20:50:01","236","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/236/INT.json"
3,38,5,14,1,13,8,5,4,5,5,2,21,2,6,10,13,,2,3,2,2,1,4,,4,,9,2,5,7,3,10,25,,,,,2,1,10,0,0,0,"2023-04-16 20:45:01","237","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/237/INT.json"
5,38,9,5,7,11,4,3,8,3,3,3,15,6,9,17,11,,2,4,1,7,1,3,,3,,4,6,6,4,4,8,16,,,,,3,4,15,0,0,0,"2023-04-16 20:45:01","238","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/238/INT.json"
6,45,7,8,3,6,6,5,6,1,6,1,13,3,8,21,14,,4,3,3,6,3,2,,8,,5,2,7,4,1,9,18,,,,,3,2,12,0,0,0,"2023-04-16 20:45:01","239","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/239/INT.json"
4,44,1,7,4,10,2,2,7,5,6,4,14,2,6,11,11,,6,2,4,8,0,3,,9,,6,2,1,2,2,10,31,,,,,7,1,15,0,0,0,"2023-04-16 20:45:01","240","https://neuquen.datosoficiales.com/resultados/NE/1/22/12/240/INT.json"
4,52,3,6,3,12,7,1,4,3,2,2,16,2,9,19,15,,2,2,4,7,3,3,,9,,2,2,2,3,2,15,22,,,,,4,2,9,0,1,0,"2023-04-16 19:15:01","181","https://neuquen.datosoficiales.com/resultados/NE/1/22/13/181/INT.json"
5,44,3,6,5,12,11,2,1,3,0,5,30,3,7,14,8,,5,0,2,8,3,1,,5,,4,5,8,1,3,9,19,,,,,6,3,12,0,0,0,"2023-04-16 19:15:01","182","https://neuquen.datosoficiales.com/resultados/NE/1/22/13/182/INT.json"
1,38,9,2,3,19,6,3,5,7,4,0,20,7,8,13,12,,4,3,4,7,3,4,,6,,5,1,7,3,2,1,21,,,,,9,4,13,0,2,0,"2023-04-16 19:25:01","183","https://neuquen.datosoficiales.com/resultados/NE/1/22/13/183/INT.json"
2,48,3,11,7,13,3,5,7,4,1,4,19,2,11,17,9,,5,2,2,3,4,3,,4,,4,3,5,3,2,8,20,,,,,9,1,20,0,2,0,"2023-04-16 19:15:01","184","https://neuquen.datosoficiales.com/resultados/NE/1/22/13/184/INT.json"
1,43,9,5,3,5,6,8,4,6,1,4,21,6,6,15,7,,2,5,3,8,2,2,,10,,7,6,4,6,7,20,18,,,,,5,1,17,0,0,0,"2023-04-16 19:15:01","185","https://neuquen.datosoficiales.com/resultados/NE/1/22/13/185/INT.json"
6,39,5,10,4,11,5,0,2,6,4,2,24,4,9,17,12,,5,2,5,5,2,5,,9,,4,2,6,3,6,8,13,,,,,7,2,16,0,0,0,"2023-04-16 19:15:01","186","https://neuquen.datosoficiales.com/resultados/NE/1/22/14/186/INT.json"
2,38,5,9,2,6,2,2,3,6,2,2,18,12,9,14,6,,1,2,4,5,0,4,,9,,9,9,9,3,2,10,25,,,,,4,3,17,0,0,0,"2023-04-16 19:15:01","187","https://neuquen.datosoficiales.com/resultados/NE/1/22/14/187/INT.json"
